<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
11.09.2025 08:57:43	109,9	23,4	12,7	1983,7	186,3	38,2
11.09.2025 08:57:49	101,3	25,1	13,0	125,3	112,1	44,1
11.09.2025 08:57:55	138,7	22,5	12,7	1158,9	183,4	39,4
11.09.2025 08:58:01	76,0	22,4	12,7	1159,3	114,5	34,4
11.09.2025 08:58:07	158,7	20,0	12,6	1476,3	247,2	37,3
11.09.2025 08:58:13	84,8	22,7	13,1	105,6	93,4	38,4
11.09.2025 08:58:19	169,2	22,4	13,2	2806,7	281,2	31,4
11.09.2025 08:58:25	155,7	22,2	13,1	2287,8	272,1	42,3
11.09.2025 08:58:31	101,6	21,9	12,8	1244,8	182,7	33,2
11.09.2025 08:58:37	160,9	20,8	12,2	1391,1	204,7	31,2
11.09.2025 08:58:43	56,2	23,2	12,6	2199,5	123,1	27,6
11.09.2025 08:58:49	34,8	22,2	12,8	812,4	69,8	26,6
11.09.2025 08:58:55	112,6	20,7	12,3	1118,1	153,5	36,0
11.09.2025 08:59:01	162,8	23,9	12,6	984,7	215,9	49,0
11.09.2025 08:59:07	94,9	22,5	12,3	1240,6	132,0	34,9
11.09.2025 08:59:13	185,5	21,3	12,4	1370,1	236,5	40,0
11.09.2025 08:59:19	77,0	22,8	12,8	1160,4	115,6	35,0
11.09.2025 08:59:25	116,6	23,0	12,3	2961,8	221,9	37,0
11.09.2025 08:59:31	141,4	24,5	12,7	1305,8	185,1	41,8
11.09.2025 08:59:37	147,3	19,5	11,3	1648,1	229,0	37,5
11.09.2025 08:59:43	217,8	20,7	12,2	3078,3	332,1	32,1
11.09.2025 08:59:49	142,0	25,6	13,0	1366,7	182,4	33,1
11.09.2025 08:59:55	94,9	23,6	12,4	1515,7	172,4	40,5
11.09.2025 09:00:01	110,6	23,3	12,4	137,0	122,9	44,6
11.09.2025 09:00:07	109,0	22,5	12,2	2361,2	260,0	39,2
11.09.2025 09:00:13	58,2	20,2	12,5	1138,3	94,6	26,6
11.09.2025 09:00:19	61,0	21,8	12,6	2195,7	128,1	35,1
