<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: dM [ug/m3]
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	0,30 um	0,40 um	0,50 um	0,65 um	0,80 um	1,00 um	1,60 um	2,00 um	3,00 um	4,00 um	5,00 um	7,50 um	10,00 um	15,00 um	20,00 um
14.08.2025 10:31:45	1,23	2,08	1,98	2,44	1,64	1,94	4,37	8,51	8,76	24,81	33,24	136,80	0,00	0,00	3190,68
14.08.2025 10:31:51	1,30	2,08	2,15	1,97	1,49	1,94	4,37	9,57	5,84	24,81	66,47	45,60	132,95	510,72	4892,38
14.08.2025 10:31:57	1,37	2,07	2,11	2,18	1,34	2,39	4,76	7,44	11,67	24,81	49,85	91,20	398,84	72,96	4041,53
14.08.2025 10:32:03	1,37	2,28	2,29	2,08	1,24	1,20	5,95	7,44	8,76	12,41	33,24	136,80	132,95	729,60	3190,68
14.08.2025 10:32:09	1,23	2,21	2,11	2,05	1,74	2,39	3,18	9,57	8,76	24,81	33,24	45,60	398,84	291,84	2339,83
14.08.2025 10:32:15	1,35	2,07	1,98	2,28	1,64	1,79	3,57	7,44	23,35	12,41	49,85	45,60	398,84	0,00	3190,68
14.08.2025 10:32:21	1,20	1,79	1,75	2,13	1,34	2,69	5,16	4,25	5,84	31,01	66,47	45,60	132,95	145,92	1701,70
14.08.2025 10:32:27	1,35	1,99	1,94	1,74	1,94	2,39	5,56	12,76	8,76	6,20	49,85	228,00	398,84	510,72	3828,82
14.08.2025 10:32:33	1,23	1,92	1,77	2,10	1,29	1,64	5,95	9,57	5,84	6,20	16,62	45,60	132,95	0,00	3190,68
14.08.2025 10:32:39	1,26	1,82	1,70	2,28	1,49	1,79	3,18	12,76	5,84	12,41	49,85	45,60	132,95	0,00	3190,68
14.08.2025 10:32:45	1,17	2,18	1,82	2,05	1,19	2,24	7,15	7,44	5,84	6,20	49,85	45,60	132,95	291,84	4466,95
14.08.2025 10:32:51	1,08	1,79	1,70	2,00	1,69	1,35	5,56	5,32	11,67	6,20	33,24	45,60	132,95	291,84	4466,95
14.08.2025 10:32:57	0,89	1,51	1,31	1,61	1,39	0,60	1,98	12,76	11,67	6,20	16,62	0,00	0,00	145,92	2765,26
14.08.2025 10:33:03	1,20	1,80	1,75	1,84	1,34	2,24	4,76	10,64	11,67	12,41	33,24	45,60	398,84	583,68	4679,66
14.08.2025 10:33:09	1,12	1,87	1,63	1,92	1,29	1,50	1,98	9,57	5,84	12,41	33,24	91,20	265,89	948,48	4679,66
14.08.2025 10:33:15	0,95	1,60	1,46	1,53	1,14	0,90	3,57	10,64	2,92	18,61	0,00	45,60	265,89	218,88	1488,98
14.08.2025 10:33:21	0,77	1,25	1,24	1,45	0,69	1,79	3,57	6,38	14,59	12,41	0,00	0,00	0,00	218,88	2552,54
14.08.2025 10:33:27	0,99	1,40	1,45	1,56	0,94	1,35	2,78	14,89	17,51	31,01	16,62	0,00	132,95	875,52	2765,26
14.08.2025 10:33:33	0,94	1,53	1,55	1,48	1,49	0,90	4,76	7,44	5,84	12,41	0,00	91,20	132,95	218,88	3616,10
14.08.2025 10:33:39	0,78	1,17	1,04	1,37	0,99	1,50	2,78	8,51	2,92	12,41	33,24	136,80	0,00	510,72	3828,82
14.08.2025 10:33:45	0,94	1,38	1,28	1,48	1,24	0,75	3,18	2,13	2,92	12,41	49,85	45,60	0,00	0,00	2127,12
14.08.2025 10:33:51	0,71	1,32	1,09	1,06	0,94	1,20	6,35	4,25	5,84	0,00	33,24	0,00	0,00	948,48	1488,98
14.08.2025 10:33:57	0,72	0,96	0,87	1,22	1,19	1,50	3,57	4,25	11,67	6,20	0,00	45,60	265,89	145,92	1701,70
14.08.2025 10:34:03	0,83	1,26	1,16	1,25	0,84	1,20	2,38	10,64	2,92	18,61	33,24	45,60	265,89	802,56	2977,97
14.08.2025 10:34:09	0,81	1,27	1,01	1,27	0,84	1,20	2,78	5,32	2,92	18,61	33,24	45,60	664,73	729,60	4254,24
14.08.2025 10:34:15	0,76	1,02	1,22	1,27	0,40	0,90	3,97	5,32	5,84	6,20	16,62	0,00	132,95	145,92	2765,26
14.08.2025 10:34:21	0,81	1,15	1,29	1,69	0,69	1,05	3,57	9,57	0,00	24,81	33,24	91,20	398,84	802,56	4041,53
14.08.2025 10:34:27	0,72	1,04	0,97	1,04	0,84	1,05	2,78	2,13	2,92	6,20	0,00	45,60	0,00	583,68	2552,54
14.08.2025 10:34:33	0,70	0,87	0,94	0,96	0,99	1,05	2,38	5,32	0,00	6,20	33,24	0,00	265,89	875,52	2765,26
14.08.2025 10:34:39	0,69	1,18	1,23	0,99	0,69	0,30	4,76	5,32	2,92	0,00	16,62	136,80	531,78	218,88	2552,54
14.08.2025 10:34:45	0,62	0,88	1,09	0,86	0,79	1,20	1,19	12,76	2,92	18,61	16,62	91,20	132,95	291,84	1276,27
14.08.2025 10:34:51	0,66	1,03	0,94	0,65	1,09	0,75	2,78	3,19	0,00	18,61	16,62	0,00	0,00	875,52	1701,70
14.08.2025 10:34:57	0,55	0,87	0,96	1,06	0,35	1,05	1,59	3,19	0,00	0,00	33,24	0,00	0,00	0,00	2127,12
14.08.2025 10:35:03	0,55	0,94	0,84	0,88	0,50	0,15	2,38	0,00	5,84	0,00	0,00	0,00	398,84	0,00	1063,56
14.08.2025 10:35:09	0,53	0,74	0,74	0,65	0,65	0,45	1,19	2,13	0,00	0,00	0,00	45,60	132,95	364,80	3190,68
14.08.2025 10:35:15	0,50	0,74	0,88	1,04	0,50	0,75	2,78	3,19	0,00	6,20	0,00	0,00	265,89	583,68	2552,54
14.08.2025 10:35:21	0,51	0,77	0,78	0,91	0,69	0,15	2,78	3,19	2,92	12,41	0,00	45,60	0,00	364,80	1063,56
14.08.2025 10:35:27	0,51	0,82	0,92	1,12	0,60	1,05	1,59	5,32	5,84	12,41	33,24	0,00	0,00	145,92	1701,70
14.08.2025 10:35:33	0,56	0,68	0,76	0,62	0,84	0,60	1,98	2,13	0,00	6,20	0,00	0,00	398,84	0,00	1063,56
14.08.2025 10:35:39	0,46	0,73	0,78	1,22	0,50	0,60	3,18	5,32	2,92	6,20	33,24	0,00	132,95	802,56	1914,41
14.08.2025 10:35:45	0,47	0,61	0,50	0,86	0,94	0,45	2,38	2,13	5,84	6,20	0,00	0,00	0,00	948,48	2552,54
