<Header>
User name: 
Location: airlock
# of Location: 3
Model: 1.109
Serial No.: 9G070015
Firmware revision: 12.30E
Software revision: 1178 V8-26 (18--12-2023)
Unit: ug/m3
C-factor: 1,00
Comment: test room aersol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
14.08.2025 12:09:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:09:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:09:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:09:28	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 12:09:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:09:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:09:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:09:52	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:09:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:10:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:10:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:10:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:10:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:10:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:10:34	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:10:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:10:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:10:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:10:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:11:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:11:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:11:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:11:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:11:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:11:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:11:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:11:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:11:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:11:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:12:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:12:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:12:16	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:12:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:12:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:12:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:12:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:12:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:12:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:12:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:13:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:13:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:13:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:13:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:13:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:13:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:13:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:13:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:13:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:13:58	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 12:14:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:14:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:14:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:14:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:14:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:14:34	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 12:14:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:14:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:14:52	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:14:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:15:04	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 12:15:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:15:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:15:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:15:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:15:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:15:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:15:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:15:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:15:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:16:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:16:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:16:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:16:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:16:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:16:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:16:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:16:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:16:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:16:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:17:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:17:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:17:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:17:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:17:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:17:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:17:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:17:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:17:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:17:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:18:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:18:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:18:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:18:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:18:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:18:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:18:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:18:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:18:52	0,9	0,7	0,1	0,9	0,9	0,8
14.08.2025 12:18:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:19:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:19:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:19:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:19:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:19:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:19:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:19:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:19:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:19:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:19:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:20:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:20:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:20:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:20:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:20:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:20:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:20:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:20:46	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 12:20:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:20:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:21:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:21:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:21:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:21:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:21:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:21:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:21:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:21:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:21:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:21:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:22:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:22:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:22:16	0,8	0,6	0,1	0,8	0,8	0,7
14.08.2025 12:22:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:22:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:22:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:22:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:22:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:22:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:22:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:23:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:23:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:23:16	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:23:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:23:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:23:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:23:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:23:46	2,1	1,8	0,2	2,1	2,1	1,9
14.08.2025 12:23:52	1,3	0,8	0,2	1,3	1,3	1,0
14.08.2025 12:23:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:24:04	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 12:24:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:24:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:24:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:24:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:24:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:24:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:24:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:24:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:24:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:25:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:25:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:25:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:25:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:25:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:25:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:25:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:25:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:25:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:25:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:26:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:26:10	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 12:26:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:26:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:26:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:26:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:26:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:26:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:26:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:26:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:27:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:27:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:27:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:27:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:27:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:27:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:27:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:27:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:27:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:27:58	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 12:28:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:28:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:28:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:28:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:28:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:28:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:28:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:28:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:28:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:28:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:29:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:30:04	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 12:30:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:30:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:30:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:30:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:30:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:30:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:30:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:30:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:30:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:31:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:31:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:31:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:31:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:31:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:31:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:31:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:31:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:31:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:31:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:32:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:32:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:32:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:32:22	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 12:32:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:32:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:32:40	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:32:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:32:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:32:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:33:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:33:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:33:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:33:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:33:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:33:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:33:40	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:33:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:33:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:33:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:34:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:34:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:34:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:34:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:34:28	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 12:34:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:34:40	0,8	0,6	0,1	0,8	0,8	0,7
14.08.2025 12:34:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:34:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:34:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:35:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:35:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:35:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:35:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:35:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:35:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:35:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:35:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:35:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:35:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:36:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:36:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:36:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:36:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:36:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:36:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:36:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:36:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:36:52	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 12:36:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:37:04	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 12:37:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:37:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:37:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:37:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:37:34	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:37:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:37:46	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:37:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:37:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:38:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:38:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:38:16	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 12:38:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:38:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:38:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:38:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:38:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:38:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:38:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:39:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:39:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:39:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:39:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:39:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:39:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:39:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:39:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:39:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:39:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:40:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:40:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:40:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:40:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:40:28	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 12:40:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:40:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:40:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:40:52	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:40:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:41:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:41:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:41:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:41:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:41:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:41:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:41:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:41:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:41:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:41:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:42:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:42:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:42:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:42:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:42:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:42:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:42:40	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:42:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:42:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:42:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:43:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:43:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:43:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:43:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:43:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:43:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:43:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:43:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:43:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:43:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:44:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:44:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:44:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:44:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:44:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:44:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:44:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:44:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:44:52	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:44:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:45:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:45:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:45:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:45:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:45:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:45:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:45:40	0,1	0,1	0,1	0,1	0,1	0,1
