testo435-635-735;"DATE";"TIME";"[ppm] CO2";"mbar";"°C";"%rF"
399;"14.08.2025";"14:33:53";1193,92;1013,68;29,07;47,50
400;"14.08.2025";"14:33:54";1193,52;1013,66;29,05;47,51
401;"14.08.2025";"14:33:55";1193,52;1013,66;29,05;47,51
402;"14.08.2025";"14:33:56";1193,52;1013,66;29,05;47,51
403;"14.08.2025";"14:33:57";1192,01;1013,68;29,06;47,49
404;"14.08.2025";"14:33:58";1192,01;1013,68;29,06;47,49
405;"14.08.2025";"14:33:59";1190,35;1013,68;29,08;47,49
406;"14.08.2025";"14:34:00";1190,35;1013,68;29,08;47,49
407;"14.08.2025";"14:34:01";1190,35;1013,68;29,08;47,52
408;"14.08.2025";"14:34:02";1190,35;1013,68;29,08;47,52
409;"14.08.2025";"14:34:03";1190,35;1013,68;29,08;47,52
410;"14.08.2025";"14:34:04";1187,91;1013,68;29,04;47,54
411;"14.08.2025";"14:34:05";1187,91;1013,68;29,04;47,54
412;"14.08.2025";"14:34:06";1184,64;1013,68;29,07;47,47
413;"14.08.2025";"14:34:07";1184,64;1013,68;29,07;47,47
414;"14.08.2025";"14:34:08";1184,64;1013,68;29,07;47,47
415;"14.08.2025";"14:34:09";1183,19;1013,68;29,07;47,51
416;"14.08.2025";"14:34:10";1183,19;1013,68;29,07;47,51
417;"14.08.2025";"14:34:11";1182,45;1013,68;29,07;47,50
418;"14.08.2025";"14:34:12";1182,45;1013,68;29,07;47,50
419;"14.08.2025";"14:34:13";1181,74;1013,68;29,08;47,50
420;"14.08.2025";"14:34:14";1181,74;1013,68;29,08;47,50
421;"14.08.2025";"14:34:15";1181,74;1013,68;29,08;47,50
422;"14.08.2025";"14:34:16";1181,74;1013,68;29,08;47,47
423;"14.08.2025";"14:34:17";1181,74;1013,68;29,08;47,47
424;"14.08.2025";"14:34:18";1182,13;1013,68;29,07;47,44
425;"14.08.2025";"14:34:19";1182,13;1013,68;29,07;47,44
426;"14.08.2025";"14:34:20";1182,13;1013,68;29,07;47,44
427;"14.08.2025";"14:34:21";1182,91;1013,68;29,07;47,49
428;"14.08.2025";"14:34:22";1182,91;1013,68;29,07;47,49
429;"14.08.2025";"14:34:23";1186,60;1013,68;29,08;47,44
430;"14.08.2025";"14:34:24";1186,60;1013,68;29,08;47,44
431;"14.08.2025";"14:34:25";1189,18;1013,68;29,08;47,42
432;"14.08.2025";"14:34:26";1189,18;1013,68;29,08;47,42
433;"14.08.2025";"14:34:27";1189,18;1013,68;29,08;47,42
434;"14.08.2025";"14:34:28";1189,33;1013,68;29,08;47,42
435;"14.08.2025";"14:34:29";1189,33;1013,68;29,08;47,42
436;"14.08.2025";"14:34:30";1189,33;1013,68;29,08;47,44
437;"14.08.2025";"14:34:31";1189,33;1013,68;29,08;47,44
438;"14.08.2025";"14:34:32";1190,48;1013,68;29,05;47,43
439;"14.08.2025";"14:34:33";1190,48;1013,68;29,05;47,43
440;"14.08.2025";"14:34:34";1190,48;1013,68;29,05;47,43
441;"14.08.2025";"14:34:35";1190,61;1013,68;29,06;47,42
442;"14.08.2025";"14:34:36";1190,61;1013,68;29,06;47,42
443;"14.08.2025";"14:34:37";1188,61;1013,68;29,08;47,44
444;"14.08.2025";"14:34:38";1188,61;1013,68;29,08;47,44
445;"14.08.2025";"14:34:39";1188,61;1013,68;29,08;47,44
446;"14.08.2025";"14:34:40";1186,54;1013,68;29,06;47,46
447;"14.08.2025";"14:34:41";1186,54;1013,68;29,06;47,46
448;"14.08.2025";"14:34:42";1186,62;1013,68;29,07;47,46
449;"14.08.2025";"14:34:43";1186,62;1013,68;29,07;47,46
450;"14.08.2025";"14:34:44";1186,62;1013,68;29,07;47,46
451;"14.08.2025";"14:34:45";1186,62;1013,68;29,07;47,46
452;"14.08.2025";"14:34:46";1186,62;1013,68;29,07;47,46
453;"14.08.2025";"14:34:47";1187,48;1013,68;29,07;47,50
454;"14.08.2025";"14:34:48";1187,48;1013,68;29,07;47,50
455;"14.08.2025";"14:34:49";1187,13;1013,68;29,06;47,50
456;"14.08.2025";"14:34:50";1187,13;1013,68;29,06;47,50
457;"14.08.2025";"14:34:51";1187,13;1013,68;29,06;47,50
458;"14.08.2025";"14:34:52";1184,92;1013,66;29,08;47,47
459;"14.08.2025";"14:34:53";1184,92;1013,66;29,08;47,47
460;"14.08.2025";"14:34:54";1183,87;1013,68;29,06;47,43
461;"14.08.2025";"14:34:55";1183,87;1013,68;29,06;47,43
462;"14.08.2025";"14:34:56";1185,00;1013,66;29,07;47,43
463;"14.08.2025";"14:34:57";1185,00;1013,66;29,07;47,43
464;"14.08.2025";"14:34:58";1185,00;1013,66;29,07;47,43
465;"14.08.2025";"14:34:59";1185,00;1013,66;29,07;47,42
466;"14.08.2025";"14:35:00";1185,00;1013,66;29,07;47,42
467;"14.08.2025";"14:35:01";1186,61;1013,68;29,06;47,39
468;"14.08.2025";"14:35:02";1186,61;1013,68;29,06;47,39
469;"14.08.2025";"14:35:03";1186,61;1013,68;29,06;47,39
470;"14.08.2025";"14:35:04";1186,69;1013,68;29,05;47,42
471;"14.08.2025";"14:35:05";1186,69;1013,68;29,05;47,42
472;"14.08.2025";"14:35:06";1185,34;1013,68;29,06;47,39
473;"14.08.2025";"14:35:07";1185,34;1013,68;29,06;47,39
474;"14.08.2025";"14:35:08";1185,19;1013,68;29,05;47,42
475;"14.08.2025";"14:35:09";1185,19;1013,68;29,05;47,42
476;"14.08.2025";"14:35:10";1185,19;1013,68;29,05;47,42
477;"14.08.2025";"14:35:11";1186,95;1013,68;29,05;47,42
478;"14.08.2025";"14:35:12";1186,95;1013,68;29,05;47,42
479;"14.08.2025";"14:35:13";1186,95;1013,68;29,07;47,43
480;"14.08.2025";"14:35:14";1186,95;1013,68;29,07;47,43
481;"14.08.2025";"14:35:15";1186,95;1013,68;29,07;47,43
482;"14.08.2025";"14:35:16";1188,27;1013,68;29,08;47,45
483;"14.08.2025";"14:35:17";1188,27;1013,68;29,08;47,45
484;"14.08.2025";"14:35:18";1191,48;1013,68;29,05;47,47
485;"14.08.2025";"14:35:19";1191,48;1013,68;29,05;47,47
486;"14.08.2025";"14:35:20";1194,14;1013,68;29,06;47,53
487;"14.08.2025";"14:35:21";1194,14;1013,68;29,06;47,53
488;"14.08.2025";"14:35:22";1194,14;1013,68;29,06;47,53
489;"14.08.2025";"14:35:23";1193,55;1013,68;29,07;47,54
490;"14.08.2025";"14:35:24";1193,55;1013,68;29,07;47,54
491;"14.08.2025";"14:35:25";1194,58;1013,68;29,07;47,54
492;"14.08.2025";"14:35:26";1194,58;1013,68;29,07;47,54
493;"14.08.2025";"14:35:27";1194,58;1013,68;29,07;47,54
494;"14.08.2025";"14:35:28";1194,58;1013,68;29,06;47,54
495;"14.08.2025";"14:35:29";1194,58;1013,68;29,06;47,54
496;"14.08.2025";"14:35:30";1197,54;1013,68;29,06;47,54
497;"14.08.2025";"14:35:31";1197,54;1013,68;29,06;47,54
498;"14.08.2025";"14:35:32";1198,90;1013,66;29,07;47,50
499;"14.08.2025";"14:35:33";1198,90;1013,66;29,07;47,50
500;"14.08.2025";"14:35:34";1198,90;1013,66;29,07;47,50
501;"14.08.2025";"14:35:35";1199,41;1013,68;29,06;47,49
502;"14.08.2025";"14:35:36";1199,41;1013,68;29,06;47,49
503;"14.08.2025";"14:35:37";1198,86;1013,68;29,07;47,48
504;"14.08.2025";"14:35:38";1198,86;1013,68;29,07;47,48
505;"14.08.2025";"14:35:39";1198,86;1013,68;29,07;47,48
506;"14.08.2025";"14:35:40";1197,39;1013,68;29,07;47,48
507;"14.08.2025";"14:35:41";1197,39;1013,68;29,07;47,48
508;"14.08.2025";"14:35:42";1197,39;1013,68;29,06;47,48
509;"14.08.2025";"14:35:43";1197,39;1013,68;29,06;47,48
510;"14.08.2025";"14:35:44";1197,96;1013,68;29,06;47,48
511;"14.08.2025";"14:35:45";1197,96;1013,68;29,06;47,48
512;"14.08.2025";"14:35:46";1197,96;1013,68;29,06;47,48
513;"14.08.2025";"14:35:47";1198,96;1013,68;29,05;47,50
514;"14.08.2025";"14:35:48";1198,96;1013,68;29,05;47,50
515;"14.08.2025";"14:35:49";1198,32;1013,68;29,06;47,44
516;"14.08.2025";"14:35:50";1198,32;1013,68;29,06;47,44
517;"14.08.2025";"14:35:51";1198,32;1013,68;29,06;47,44
518;"14.08.2025";"14:35:52";1198,72;1013,68;29,08;47,43
519;"14.08.2025";"14:35:53";1198,72;1013,68;29,08;47,43
520;"14.08.2025";"14:35:54";1197,89;1013,68;29,06;47,43
521;"14.08.2025";"14:35:55";1197,89;1013,68;29,06;47,43
522;"14.08.2025";"14:35:56";1197,89;1013,68;29,06;47,44
523;"14.08.2025";"14:35:57";1197,89;1013,68;29,06;47,44
524;"14.08.2025";"14:35:58";1197,89;1013,68;29,06;47,44
525;"14.08.2025";"14:35:59";1196,80;1013,68;29,05;47,40
526;"14.08.2025";"14:36:00";1196,80;1013,68;29,05;47,40
527;"14.08.2025";"14:36:01";1198,56;1013,66;29,07;47,37
528;"14.08.2025";"14:36:02";1198,56;1013,66;29,07;47,37
529;"14.08.2025";"14:36:03";1198,56;1013,66;29,07;47,37
530;"14.08.2025";"14:36:04";1198,74;1013,68;29,06;47,42
531;"14.08.2025";"14:36:05";1198,74;1013,68;29,06;47,42
532;"14.08.2025";"14:36:06";1198,22;1013,68;29,08;47,44
533;"14.08.2025";"14:36:07";1198,22;1013,68;29,08;47,44
534;"14.08.2025";"14:36:08";1196,58;1013,68;29,06;47,44
535;"14.08.2025";"14:36:09";1196,58;1013,68;29,06;47,44
536;"14.08.2025";"14:36:10";1196,58;1013,68;29,06;47,44
537;"14.08.2025";"14:36:11";1196,58;1013,68;29,06;47,44
538;"14.08.2025";"14:36:12";1196,58;1013,68;29,06;47,44
539;"14.08.2025";"14:36:13";1193,60;1013,68;29,05;47,45
540;"14.08.2025";"14:36:14";1193,60;1013,68;29,05;47,45
541;"14.08.2025";"14:36:15";1193,60;1013,68;29,05;47,45
542;"14.08.2025";"14:36:16";1194,13;1013,68;29,06;47,48
543;"14.08.2025";"14:36:17";1194,13;1013,68;29,06;47,48
544;"14.08.2025";"14:36:18";1195,39;1013,66;29,07;47,45
545;"14.08.2025";"14:36:19";1195,39;1013,66;29,07;47,45
546;"14.08.2025";"14:36:20";1194,96;1013,68;29,05;47,41
547;"14.08.2025";"14:36:21";1194,96;1013,68;29,05;47,41
548;"14.08.2025";"14:36:22";1194,96;1013,68;29,05;47,41
549;"14.08.2025";"14:36:23";1195,77;1013,68;29,05;47,41
550;"14.08.2025";"14:36:24";1195,77;1013,68;29,05;47,41
551;"14.08.2025";"14:36:25";1195,77;1013,68;29,05;47,33
552;"14.08.2025";"14:36:26";1195,77;1013,68;29,05;47,33
553;"14.08.2025";"14:36:27";1195,77;1013,68;29,05;47,33
554;"14.08.2025";"14:36:28";1195,91;1013,68;29,06;47,27
555;"14.08.2025";"14:36:29";1195,91;1013,68;29,06;47,27
556;"14.08.2025";"14:36:30";1197,06;1013,68;29,08;47,22
557;"14.08.2025";"14:36:31";1197,06;1013,68;29,08;47,22
558;"14.08.2025";"14:36:32";1200,53;1013,68;29,05;47,33
559;"14.08.2025";"14:36:33";1200,53;1013,68;29,05;47,33
560;"14.08.2025";"14:36:34";1200,53;1013,68;29,05;47,33
561;"14.08.2025";"14:36:35";1201,46;1013,68;29,06;47,34
562;"14.08.2025";"14:36:36";1201,46;1013,68;29,06;47,34
563;"14.08.2025";"14:36:37";1200,00;1013,68;29,07;47,34
564;"14.08.2025";"14:36:38";1200,00;1013,68;29,07;47,34
565;"14.08.2025";"14:36:39";1200,00;1013,68;29,07;47,34
566;"14.08.2025";"14:36:40";1200,00;1013,68;29,07;47,39
567;"14.08.2025";"14:36:41";1200,00;1013,68;29,07;47,39
568;"14.08.2025";"14:36:42";1199,45;1013,66;29,06;47,47
569;"14.08.2025";"14:36:43";1199,45;1013,66;29,06;47,47
570;"14.08.2025";"14:36:44";1200,65;1013,66;29,07;47,49
571;"14.08.2025";"14:36:45";1200,65;1013,66;29,07;47,49
572;"14.08.2025";"14:36:46";1200,65;1013,66;29,07;47,49
573;"14.08.2025";"14:36:47";1201,75;1013,68;29,06;47,43
574;"14.08.2025";"14:36:48";1201,75;1013,68;29,06;47,43
575;"14.08.2025";"14:36:49";1203,69;1013,68;29,07;47,42
576;"14.08.2025";"14:36:50";1203,69;1013,68;29,07;47,42
577;"14.08.2025";"14:36:51";1203,69;1013,68;29,07;47,42
578;"14.08.2025";"14:36:52";1204,84;1013,68;29,07;47,42
579;"14.08.2025";"14:36:53";1204,84;1013,68;29,07;47,42
580;"14.08.2025";"14:36:54";1204,84;1013,68;29,07;47,38
581;"14.08.2025";"14:36:55";1204,84;1013,68;29,07;47,38
582;"14.08.2025";"14:36:56";1205,08;1013,68;29,05;47,37
583;"14.08.2025";"14:36:57";1205,08;1013,68;29,05;47,37
584;"14.08.2025";"14:36:58";1205,08;1013,68;29,05;47,37
585;"14.08.2025";"14:36:59";1205,88;1013,68;29,07;47,41
586;"14.08.2025";"14:37:00";1205,88;1013,68;29,07;47,41
587;"14.08.2025";"14:37:01";1207,13;1013,68;29,07;47,36
588;"14.08.2025";"14:37:02";1207,13;1013,68;29,07;47,36
589;"14.08.2025";"14:37:03";1206,93;1013,68;29,08;47,41
590;"14.08.2025";"14:37:04";1206,93;1013,68;29,08;47,41
591;"14.08.2025";"14:37:05";1206,93;1013,68;29,08;47,41
592;"14.08.2025";"14:37:06";1205,90;1013,66;29,08;47,41
593;"14.08.2025";"14:37:07";1205,90;1013,66;29,08;47,41
594;"14.08.2025";"14:37:08";1205,90;1013,66;29,08;47,45
595;"14.08.2025";"14:37:09";1205,90;1013,66;29,08;47,45
596;"14.08.2025";"14:37:10";1205,90;1013,66;29,08;47,45
597;"14.08.2025";"14:37:11";1204,30;1013,66;29,06;47,42
598;"14.08.2025";"14:37:12";1204,30;1013,66;29,06;47,42
599;"14.08.2025";"14:37:13";1202,88;1013,68;29,07;47,32
600;"14.08.2025";"14:37:14";1202,88;1013,68;29,07;47,32
601;"14.08.2025";"14:37:15";1202,81;1013,68;29,08;47,28
602;"14.08.2025";"14:37:16";1202,81;1013,68;29,08;47,28
603;"14.08.2025";"14:37:17";1202,81;1013,68;29,08;47,28
604;"14.08.2025";"14:37:18";1203,96;1013,68;29,06;47,22
605;"14.08.2025";"14:37:19";1203,96;1013,68;29,06;47,22
606;"14.08.2025";"14:37:20";1203,94;1013,68;29,08;47,22
607;"14.08.2025";"14:37:21";1203,94;1013,68;29,08;47,22
608;"14.08.2025";"14:37:22";1203,94;1013,68;29,08;47,22
609;"14.08.2025";"14:37:23";1203,94;1013,68;29,08;47,17
610;"14.08.2025";"14:37:24";1203,94;1013,68;29,08;47,17
611;"14.08.2025";"14:37:25";1202,41;1013,68;29,07;47,17
612;"14.08.2025";"14:37:26";1202,41;1013,68;29,07;47,17
613;"14.08.2025";"14:37:27";1203,36;1013,68;29,07;47,23
614;"14.08.2025";"14:37:28";1203,36;1013,68;29,07;47,23
615;"14.08.2025";"14:37:29";1203,36;1013,68;29,07;47,23
616;"14.08.2025";"14:37:30";1204,11;1013,66;29,08;47,24
617;"14.08.2025";"14:37:31";1204,11;1013,66;29,08;47,24
618;"14.08.2025";"14:37:32";1202,50;1013,68;29,07;47,25
619;"14.08.2025";"14:37:33";1202,50;1013,68;29,07;47,25
620;"14.08.2025";"14:37:34";1202,50;1013,68;29,07;47,25
621;"14.08.2025";"14:37:35";1201,59;1013,68;29,06;47,25
622;"14.08.2025";"14:37:36";1201,59;1013,68;29,06;47,25
623;"14.08.2025";"14:37:37";1201,59;1013,68;29,06;47,30
624;"14.08.2025";"14:37:38";1201,59;1013,68;29,06;47,30
625;"14.08.2025";"14:37:39";1200,89;1013,68;29,08;47,33
626;"14.08.2025";"14:37:40";1200,89;1013,68;29,08;47,33
627;"14.08.2025";"14:37:41";1200,89;1013,68;29,08;47,33
628;"14.08.2025";"14:37:42";1200,99;1013,68;29,06;47,28
629;"14.08.2025";"14:37:43";1200,99;1013,68;29,06;47,28
630;"14.08.2025";"14:37:44";1201,96;1013,68;29,07;47,34
631;"14.08.2025";"14:37:45";1201,96;1013,68;29,07;47,34
632;"14.08.2025";"14:37:46";1201,96;1013,68;29,07;47,34
633;"14.08.2025";"14:37:47";1200,34;1013,68;29,05;47,33
634;"14.08.2025";"14:37:48";1200,34;1013,68;29,05;47,33
635;"14.08.2025";"14:37:49";1198,89;1013,68;29,06;47,33
636;"14.08.2025";"14:37:50";1198,89;1013,68;29,06;47,33
637;"14.08.2025";"14:37:51";1198,89;1013,68;29,06;47,30
638;"14.08.2025";"14:37:52";1198,89;1013,68;29,06;47,30
639;"14.08.2025";"14:37:53";1198,89;1013,68;29,06;47,30
640;"14.08.2025";"14:37:54";1200,35;1013,68;29,06;47,27
641;"14.08.2025";"14:37:55";1200,35;1013,68;29,06;47,27
642;"14.08.2025";"14:37:56";1201,29;1013,68;29,08;47,31
643;"14.08.2025";"14:37:57";1201,29;1013,68;29,08;47,31
644;"14.08.2025";"14:37:58";1201,29;1013,68;29,08;47,31
645;"14.08.2025";"14:37:59";1200,87;1013,68;29,08;47,31
646;"14.08.2025";"14:38:00";1200,87;1013,68;29,08;47,31
647;"14.08.2025";"14:38:01";1198,89;1013,68;29,06;47,39
648;"14.08.2025";"14:38:02";1198,89;1013,68;29,06;47,39
649;"14.08.2025";"14:38:03";1197,37;1013,68;29,05;47,39
650;"14.08.2025";"14:38:04";1197,37;1013,68;29,05;47,39
651;"14.08.2025";"14:38:05";1197,37;1013,68;29,05;47,39
652;"14.08.2025";"14:38:06";1197,37;1013,68;29,05;47,36
653;"14.08.2025";"14:38:07";1197,37;1013,68;29,05;47,36
654;"14.08.2025";"14:38:08";1197,61;1013,68;29,05;47,36
655;"14.08.2025";"14:38:09";1197,61;1013,68;29,05;47,36
656;"14.08.2025";"14:38:10";1197,61;1013,68;29,05;47,36
657;"14.08.2025";"14:38:11";1198,66;1013,68;29,07;47,34
658;"14.08.2025";"14:38:12";1198,66;1013,68;29,07;47,34
659;"14.08.2025";"14:38:13";1199,30;1013,68;29,05;47,33
660;"14.08.2025";"14:38:14";1199,30;1013,68;29,05;47,33
661;"14.08.2025";"14:38:15";1200,19;1013,68;29,06;47,27
662;"14.08.2025";"14:38:16";1200,19;1013,68;29,06;47,27
663;"14.08.2025";"14:38:17";1200,19;1013,68;29,06;47,27
664;"14.08.2025";"14:38:18";1200,76;1013,66;29,06;47,27
665;"14.08.2025";"14:38:19";1200,76;1013,66;29,06;47,27
666;"14.08.2025";"14:38:20";1200,76;1013,66;29,06;47,32
667;"14.08.2025";"14:38:21";1200,76;1013,66;29,06;47,32
668;"14.08.2025";"14:38:22";1200,76;1013,66;29,06;47,32
669;"14.08.2025";"14:38:23";1201,92;1013,66;29,07;47,12
670;"14.08.2025";"14:38:24";1201,92;1013,66;29,07;47,12
671;"14.08.2025";"14:38:25";1202,62;1013,68;29,04;47,13
672;"14.08.2025";"14:38:26";1202,62;1013,68;29,04;47,13
673;"14.08.2025";"14:38:27";1204,20;1013,68;29,05;47,14
674;"14.08.2025";"14:38:28";1204,20;1013,68;29,05;47,14
675;"14.08.2025";"14:38:29";1204,20;1013,68;29,05;47,14
676;"14.08.2025";"14:38:30";1205,47;1013,68;29,07;47,17
677;"14.08.2025";"14:38:31";1205,47;1013,68;29,07;47,17
678;"14.08.2025";"14:38:32";1205,82;1013,68;29,06;47,17
679;"14.08.2025";"14:38:33";1205,82;1013,68;29,06;47,17
680;"14.08.2025";"14:38:34";1205,82;1013,68;29,06;47,17
681;"14.08.2025";"14:38:35";1205,82;1013,68;29,06;47,20
682;"14.08.2025";"14:38:36";1205,82;1013,68;29,06;47,20
683;"14.08.2025";"14:38:37";1207,25;1013,68;29,07;47,41
684;"14.08.2025";"14:38:38";1207,25;1013,68;29,07;47,41
685;"14.08.2025";"14:38:39";1208,34;1013,66;29,05;47,44
686;"14.08.2025";"14:38:40";1208,34;1013,66;29,05;47,44
687;"14.08.2025";"14:38:41";1208,34;1013,66;29,05;47,44
688;"14.08.2025";"14:38:42";1209,88;1013,68;29,06;47,48
689;"14.08.2025";"14:38:43";1209,88;1013,68;29,06;47,48
690;"14.08.2025";"14:38:44";1211,38;1013,68;29,06;47,43
691;"14.08.2025";"14:38:45";1211,38;1013,68;29,06;47,43
692;"14.08.2025";"14:38:46";1211,38;1013,68;29,06;47,43
693;"14.08.2025";"14:38:47";1211,53;1013,68;29,06;47,43
694;"14.08.2025";"14:38:48";1211,53;1013,68;29,06;47,43
695;"14.08.2025";"14:38:49";1211,53;1013,68;29,06;47,37
696;"14.08.2025";"14:38:50";1211,53;1013,68;29,06;47,37
697;"14.08.2025";"14:38:51";1211,67;1013,66;29,07;47,38
698;"14.08.2025";"14:38:52";1211,67;1013,66;29,07;47,38
699;"14.08.2025";"14:38:53";1211,67;1013,66;29,07;47,38
700;"14.08.2025";"14:38:54";1210,65;1013,68;29,05;47,36
701;"14.08.2025";"14:38:55";1210,65;1013,68;29,05;47,36
702;"14.08.2025";"14:38:56";1207,41;1013,68;29,06;47,32
703;"14.08.2025";"14:38:57";1207,41;1013,68;29,06;47,32
704;"14.08.2025";"14:38:58";1207,41;1013,68;29,06;47,32
705;"14.08.2025";"14:38:59";1206,55;1013,68;29,08;47,37
706;"14.08.2025";"14:39:00";1206,55;1013,68;29,08;47,37
707;"14.08.2025";"14:39:01";1207,35;1013,68;29,05;47,42
708;"14.08.2025";"14:39:02";1207,35;1013,68;29,05;47,42
709;"14.08.2025";"14:39:03";1207,35;1013,68;29,05;47,42
710;"14.08.2025";"14:39:04";1207,35;1013,68;29,05;47,42
711;"14.08.2025";"14:39:05";1207,35;1013,68;29,05;47,42
712;"14.08.2025";"14:39:06";1208,78;1013,68;29,07;47,42
713;"14.08.2025";"14:39:07";1208,78;1013,68;29,07;47,42
714;"14.08.2025";"14:39:08";1210,70;1013,68;29,06;47,44
715;"14.08.2025";"14:39:09";1210,70;1013,68;29,06;47,44
716;"14.08.2025";"14:39:10";1210,70;1013,68;29,06;47,44
717;"14.08.2025";"14:39:11";1211,77;1013,68;29,07;47,42
718;"14.08.2025";"14:39:12";1211,77;1013,68;29,07;47,42
719;"14.08.2025";"14:39:13";1213,73;1013,68;29,07;47,36
720;"14.08.2025";"14:39:14";1213,73;1013,68;29,07;47,36
721;"14.08.2025";"14:39:15";1215,74;1013,68;29,07;47,39
722;"14.08.2025";"14:39:16";1215,74;1013,68;29,07;47,39
723;"14.08.2025";"14:39:17";1215,74;1013,68;29,07;47,39
724;"14.08.2025";"14:39:18";1215,74;1013,68;29,07;47,39
725;"14.08.2025";"14:39:19";1215,74;1013,68;29,07;47,39
726;"14.08.2025";"14:39:20";1215,79;1013,68;29,08;47,43
727;"14.08.2025";"14:39:21";1215,79;1013,68;29,08;47,43
728;"14.08.2025";"14:39:22";1215,79;1013,68;29,08;47,43
729;"14.08.2025";"14:39:23";1214,22;1013,68;29,07;47,39
730;"14.08.2025";"14:39:24";1214,22;1013,68;29,07;47,39
731;"14.08.2025";"14:39:25";1211,31;1013,68;29,07;47,45
732;"14.08.2025";"14:39:26";1211,31;1013,68;29,07;47,45
733;"14.08.2025";"14:39:27";1208,69;1013,68;29,07;47,53
734;"14.08.2025";"14:39:28";1208,69;1013,68;29,07;47,53
735;"14.08.2025";"14:39:29";1208,69;1013,68;29,07;47,53
736;"14.08.2025";"14:39:30";1207,71;1013,68;29,06;47,48
737;"14.08.2025";"14:39:31";1207,71;1013,68;29,06;47,48
738;"14.08.2025";"14:39:32";1207,71;1013,68;29,06;47,48
739;"14.08.2025";"14:39:33";1207,71;1013,68;29,06;47,48
740;"14.08.2025";"14:39:34";1207,71;1013,68;29,06;47,48
741;"14.08.2025";"14:39:35";1207,57;1013,68;29,04;47,48
742;"14.08.2025";"14:39:36";1207,57;1013,68;29,04;47,48
743;"14.08.2025";"14:39:37";1208,31;1013,68;29,08;47,48
744;"14.08.2025";"14:39:38";1208,31;1013,68;29,08;47,48
745;"14.08.2025";"14:39:39";1208,96;1013,68;29,05;47,43
746;"14.08.2025";"14:39:40";1208,96;1013,68;29,05;47,43
747;"14.08.2025";"14:39:41";1208,96;1013,68;29,05;47,43
748;"14.08.2025";"14:39:42";1209,05;1013,68;29,05;47,38
749;"14.08.2025";"14:39:43";1209,05;1013,68;29,05;47,38
750;"14.08.2025";"14:39:44";1208,64;1013,68;29,06;47,42
751;"14.08.2025";"14:39:45";1208,64;1013,68;29,06;47,42
752;"14.08.2025";"14:39:46";1208,64;1013,68;29,06;47,42
753;"14.08.2025";"14:39:47";1208,64;1013,68;29,06;47,42
754;"14.08.2025";"14:39:48";1208,64;1013,68;29,06;47,42
755;"14.08.2025";"14:39:49";1208,53;1013,68;29,08;47,41
756;"14.08.2025";"14:39:50";1208,53;1013,68;29,08;47,41
757;"14.08.2025";"14:39:51";1207,69;1013,68;29,08;47,43
758;"14.08.2025";"14:39:52";1207,69;1013,68;29,08;47,43
759;"14.08.2025";"14:39:53";1207,69;1013,68;29,08;47,43
760;"14.08.2025";"14:39:54";1205,36;1013,68;29,07;47,45
761;"14.08.2025";"14:39:55";1205,36;1013,68;29,07;47,45
762;"14.08.2025";"14:39:56";1204,14;1013,68;29,06;47,43
763;"14.08.2025";"14:39:57";1204,14;1013,68;29,06;47,43
764;"14.08.2025";"14:39:58";1204,14;1013,68;29,06;47,43
765;"14.08.2025";"14:39:59";1205,38;1013,68;29,08;47,43
766;"14.08.2025";"14:40:00";1205,38;1013,68;29,08;47,43
767;"14.08.2025";"14:40:01";1205,38;1013,68;29,08;47,43
768;"14.08.2025";"14:40:02";1205,38;1013,68;29,08;47,43
769;"14.08.2025";"14:40:03";1206,02;1013,68;29,06;47,37
770;"14.08.2025";"14:40:04";1206,02;1013,68;29,06;47,37
771;"14.08.2025";"14:40:05";1206,02;1013,68;29,06;47,37
772;"14.08.2025";"14:40:06";1208,36;1013,68;29,07;47,36
773;"14.08.2025";"14:40:07";1208,36;1013,68;29,07;47,36
774;"14.08.2025";"14:40:08";1211,49;1013,68;29,06;47,36
775;"14.08.2025";"14:40:09";1211,49;1013,68;29,06;47,36
776;"14.08.2025";"14:40:10";1211,49;1013,68;29,06;47,36
777;"14.08.2025";"14:40:11";1213,96;1013,68;29,07;47,33
778;"14.08.2025";"14:40:12";1213,96;1013,68;29,07;47,33
779;"14.08.2025";"14:40:13";1216,54;1013,68;29,08;47,33
780;"14.08.2025";"14:40:14";1216,54;1013,68;29,08;47,33
781;"14.08.2025";"14:40:15";1216,54;1013,68;29,08;47,33
782;"14.08.2025";"14:40:16";1216,54;1013,68;29,08;47,33
783;"14.08.2025";"14:40:17";1216,54;1013,68;29,08;47,33
784;"14.08.2025";"14:40:18";1216,57;1013,68;29,07;47,30
785;"14.08.2025";"14:40:19";1216,57;1013,68;29,07;47,30
786;"14.08.2025";"14:40:20";1217,11;1013,68;29,07;47,30
787;"14.08.2025";"14:40:21";1217,11;1013,68;29,07;47,30
788;"14.08.2025";"14:40:22";1217,11;1013,68;29,07;47,30
789;"14.08.2025";"14:40:23";1219,05;1013,68;29,08;47,28
790;"14.08.2025";"14:40:24";1219,05;1013,68;29,08;47,28
791;"14.08.2025";"14:40:25";1218,89;1013,68;29,09;47,28
792;"14.08.2025";"14:40:26";1218,89;1013,68;29,09;47,28
793;"14.08.2025";"14:40:27";1218,00;1013,68;29,09;47,23
794;"14.08.2025";"14:40:28";1218,00;1013,68;29,09;47,23
795;"14.08.2025";"14:40:29";1218,00;1013,68;29,09;47,23
796;"14.08.2025";"14:40:30";1218,00;1013,68;29,09;47,23
