testo435-635-735;"DATE";"TIME";"[ppm] CO2";"mbar";"°C";"%rF"
411;"14.08.2025";"10:27:45";926,26;1013,79;27,06;50,40
412;"14.08.2025";"10:27:46";926,26;1013,79;27,06;50,40
413;"14.08.2025";"10:27:47";927,07;1013,72;27,07;50,40
414;"14.08.2025";"10:27:48";927,07;1013,72;27,07;50,40
415;"14.08.2025";"10:27:49";927,07;1013,72;27,07;50,40
416;"14.08.2025";"10:27:50";927,95;1013,81;27,07;50,38
417;"14.08.2025";"10:27:51";927,95;1013,81;27,07;50,38
418;"14.08.2025";"10:27:52";928,05;1013,74;27,07;50,38
419;"14.08.2025";"10:27:53";928,05;1013,74;27,07;50,38
420;"14.08.2025";"10:27:54";928,05;1013,74;27,07;50,41
421;"14.08.2025";"10:27:55";928,05;1013,74;27,07;50,41
422;"14.08.2025";"10:27:56";928,05;1013,74;27,07;50,41
423;"14.08.2025";"10:27:57";927,93;1013,72;27,08;50,40
424;"14.08.2025";"10:27:58";927,93;1013,72;27,08;50,40
425;"14.08.2025";"10:27:59";926,14;1013,81;27,07;50,39
426;"14.08.2025";"10:28:00";926,14;1013,81;27,07;50,39
427;"14.08.2025";"10:28:01";926,14;1013,81;27,07;50,39
428;"14.08.2025";"10:28:02";925,33;1013,70;27,08;50,42
429;"14.08.2025";"10:28:03";925,33;1013,70;27,08;50,42
430;"14.08.2025";"10:28:04";925,14;1013,76;27,09;50,50
431;"14.08.2025";"10:28:05";925,14;1013,76;27,09;50,50
432;"14.08.2025";"10:28:06";923,82;1013,74;27,09;50,50
433;"14.08.2025";"10:28:07";923,82;1013,74;27,09;50,50
434;"14.08.2025";"10:28:08";923,82;1013,74;27,09;50,50
435;"14.08.2025";"10:28:09";923,82;1013,74;27,10;50,51
436;"14.08.2025";"10:28:10";923,82;1013,74;27,10;50,51
437;"14.08.2025";"10:28:11";923,59;1013,72;27,10;50,49
438;"14.08.2025";"10:28:12";923,59;1013,72;27,10;50,49
439;"14.08.2025";"10:28:13";923,59;1013,72;27,10;50,49
440;"14.08.2025";"10:28:14";925,43;1013,72;27,09;50,49
441;"14.08.2025";"10:28:15";925,43;1013,72;27,09;50,49
442;"14.08.2025";"10:28:16";926,86;1013,70;27,08;50,49
443;"14.08.2025";"10:28:17";926,86;1013,70;27,08;50,49
444;"14.08.2025";"10:28:18";927,43;1013,79;27,09;50,48
445;"14.08.2025";"10:28:19";927,43;1013,79;27,09;50,48
446;"14.08.2025";"10:28:20";927,43;1013,79;27,09;50,48
447;"14.08.2025";"10:28:21";927,51;1013,76;27,09;50,48
448;"14.08.2025";"10:28:22";927,51;1013,76;27,09;50,48
449;"14.08.2025";"10:28:23";927,51;1013,76;27,09;50,46
450;"14.08.2025";"10:28:24";927,51;1013,76;27,09;50,46
451;"14.08.2025";"10:28:25";928,65;1013,72;27,08;50,46
452;"14.08.2025";"10:28:26";928,65;1013,72;27,08;50,46
453;"14.08.2025";"10:28:27";928,65;1013,72;27,08;50,46
454;"14.08.2025";"10:28:28";930,15;1013,74;27,10;50,44
455;"14.08.2025";"10:28:29";930,15;1013,74;27,10;50,44
456;"14.08.2025";"10:28:30";930,50;1013,81;27,08;50,37
457;"14.08.2025";"10:28:31";930,50;1013,81;27,08;50,37
458;"14.08.2025";"10:28:32";930,50;1013,81;27,08;50,37
459;"14.08.2025";"10:28:33";928,93;1013,74;27,11;50,34
460;"14.08.2025";"10:28:34";928,93;1013,74;27,11;50,34
461;"14.08.2025";"10:28:35";928,95;1013,72;27,11;50,34
462;"14.08.2025";"10:28:36";928,95;1013,72;27,11;50,34
463;"14.08.2025";"10:28:37";928,95;1013,72;27,10;50,36
464;"14.08.2025";"10:28:38";928,95;1013,72;27,10;50,36
465;"14.08.2025";"10:28:39";928,95;1013,72;27,10;50,36
466;"14.08.2025";"10:28:40";931,39;1013,83;27,09;50,38
467;"14.08.2025";"10:28:41";931,39;1013,83;27,09;50,38
468;"14.08.2025";"10:28:42";932,68;1013,72;27,10;50,42
469;"14.08.2025";"10:28:43";932,68;1013,72;27,10;50,42
470;"14.08.2025";"10:28:44";932,68;1013,72;27,10;50,42
471;"14.08.2025";"10:28:45";933,01;1013,76;27,10;50,45
472;"14.08.2025";"10:28:46";933,01;1013,76;27,10;50,45
473;"14.08.2025";"10:28:47";932,41;1013,81;27,11;50,49
474;"14.08.2025";"10:28:48";932,41;1013,81;27,11;50,49
475;"14.08.2025";"10:28:49";931,67;1013,76;27,11;50,49
476;"14.08.2025";"10:28:50";931,67;1013,76;27,11;50,49
477;"14.08.2025";"10:28:51";931,67;1013,76;27,11;50,49
478;"14.08.2025";"10:28:52";931,67;1013,76;27,11;50,43
479;"14.08.2025";"10:28:53";931,67;1013,76;27,11;50,43
480;"14.08.2025";"10:28:54";933,25;1013,81;27,09;50,40
481;"14.08.2025";"10:28:55";933,25;1013,81;27,09;50,40
482;"14.08.2025";"10:28:56";933,25;1013,81;27,09;50,40
483;"14.08.2025";"10:28:57";933,89;1013,76;27,09;50,40
484;"14.08.2025";"10:28:58";933,89;1013,76;27,09;50,40
485;"14.08.2025";"10:28:59";932,94;1013,72;27,09;50,38
486;"14.08.2025";"10:29:00";932,94;1013,72;27,09;50,38
487;"14.08.2025";"10:29:01";931,73;1013,72;27,08;50,38
488;"14.08.2025";"10:29:02";931,73;1013,72;27,08;50,38
489;"14.08.2025";"10:29:03";931,73;1013,72;27,08;50,38
490;"14.08.2025";"10:29:04";930,75;1013,76;27,08;50,38
491;"14.08.2025";"10:29:05";930,75;1013,76;27,08;50,38
492;"14.08.2025";"10:29:06";930,75;1013,76;27,09;50,44
493;"14.08.2025";"10:29:07";930,75;1013,76;27,09;50,44
494;"14.08.2025";"10:29:08";930,75;1013,76;27,09;50,44
495;"14.08.2025";"10:29:09";932,36;1013,72;27,09;50,44
496;"14.08.2025";"10:29:10";932,36;1013,72;27,09;50,44
497;"14.08.2025";"10:29:11";935,58;1013,79;27,11;50,42
498;"14.08.2025";"10:29:12";935,58;1013,79;27,11;50,42
499;"14.08.2025";"10:29:13";936,48;1013,72;27,09;50,46
500;"14.08.2025";"10:29:14";936,48;1013,72;27,09;50,46
501;"14.08.2025";"10:29:15";936,48;1013,72;27,09;50,46
502;"14.08.2025";"10:29:16";936,00;1013,87;27,11;50,45
503;"14.08.2025";"10:29:17";936,00;1013,87;27,11;50,45
504;"14.08.2025";"10:29:18";935,32;1013,74;27,11;50,45
505;"14.08.2025";"10:29:19";935,32;1013,74;27,11;50,45
506;"14.08.2025";"10:29:20";935,32;1013,74;27,11;50,45
507;"14.08.2025";"10:29:21";935,32;1013,74;27,12;50,44
508;"14.08.2025";"10:29:22";935,32;1013,74;27,12;50,44
509;"14.08.2025";"10:29:23";934,12;1013,74;27,12;50,50
510;"14.08.2025";"10:29:24";934,12;1013,74;27,12;50,50
511;"14.08.2025";"10:29:25";931,81;1013,83;27,12;50,50
512;"14.08.2025";"10:29:26";931,81;1013,83;27,12;50,50
513;"14.08.2025";"10:29:27";931,81;1013,83;27,12;50,50
514;"14.08.2025";"10:29:28";931,33;1013,81;27,12;50,48
515;"14.08.2025";"10:29:29";931,33;1013,81;27,12;50,48
516;"14.08.2025";"10:29:30";932,68;1013,79;27,10;50,51
517;"14.08.2025";"10:29:31";932,68;1013,79;27,10;50,51
518;"14.08.2025";"10:29:32";932,68;1013,79;27,10;50,51
519;"14.08.2025";"10:29:33";933,28;1013,76;27,10;50,51
520;"14.08.2025";"10:29:34";933,28;1013,76;27,10;50,51
521;"14.08.2025";"10:29:35";933,28;1013,76;27,11;50,49
522;"14.08.2025";"10:29:36";933,28;1013,76;27,11;50,49
523;"14.08.2025";"10:29:37";933,81;1013,76;27,11;50,44
524;"14.08.2025";"10:29:38";933,81;1013,76;27,11;50,44
525;"14.08.2025";"10:29:39";933,81;1013,76;27,11;50,44
526;"14.08.2025";"10:29:40";934,61;1013,74;27,11;50,41
527;"14.08.2025";"10:29:41";934,61;1013,74;27,11;50,41
528;"14.08.2025";"10:29:42";936,87;1013,68;27,12;50,38
529;"14.08.2025";"10:29:43";936,87;1013,68;27,12;50,38
530;"14.08.2025";"10:29:44";936,87;1013,68;27,12;50,38
531;"14.08.2025";"10:29:45";939,62;1013,83;27,11;50,34
532;"14.08.2025";"10:29:46";939,62;1013,83;27,11;50,34
533;"14.08.2025";"10:29:47";939,54;1013,74;27,11;50,34
534;"14.08.2025";"10:29:48";939,54;1013,74;27,11;50,34
535;"14.08.2025";"10:29:49";939,54;1013,74;27,12;50,34
536;"14.08.2025";"10:29:50";939,54;1013,74;27,12;50,34
537;"14.08.2025";"10:29:51";939,54;1013,74;27,12;50,34
538;"14.08.2025";"10:29:52";936,45;1013,79;27,11;50,33
539;"14.08.2025";"10:29:53";936,45;1013,79;27,11;50,33
540;"14.08.2025";"10:29:54";934,28;1013,76;27,12;50,36
541;"14.08.2025";"10:29:55";934,28;1013,76;27,12;50,36
542;"14.08.2025";"10:29:56";934,28;1013,76;27,12;50,36
543;"14.08.2025";"10:29:57";934,86;1013,81;27,12;50,41
544;"14.08.2025";"10:29:58";934,86;1013,81;27,12;50,41
545;"14.08.2025";"10:29:59";935,47;1013,72;27,12;50,45
546;"14.08.2025";"10:30:00";935,47;1013,72;27,12;50,45
547;"14.08.2025";"10:30:01";934,35;1013,79;27,12;50,45
548;"14.08.2025";"10:30:02";934,35;1013,79;27,12;50,45
549;"14.08.2025";"10:30:03";934,35;1013,79;27,12;50,45
550;"14.08.2025";"10:30:04";934,35;1013,79;27,13;50,45
551;"14.08.2025";"10:30:05";934,35;1013,79;27,13;50,45
552;"14.08.2025";"10:30:06";934,03;1013,81;27,13;50,46
553;"14.08.2025";"10:30:07";934,03;1013,81;27,13;50,46
554;"14.08.2025";"10:30:08";934,03;1013,81;27,13;50,46
555;"14.08.2025";"10:30:09";934,26;1013,79;27,14;50,47
556;"14.08.2025";"10:30:10";934,26;1013,79;27,14;50,47
557;"14.08.2025";"10:30:11";934,86;1013,81;27,10;50,44
558;"14.08.2025";"10:30:12";934,86;1013,81;27,10;50,44
559;"14.08.2025";"10:30:13";936,15;1013,81;27,12;50,43
560;"14.08.2025";"10:30:14";936,15;1013,81;27,12;50,43
561;"14.08.2025";"10:30:15";936,15;1013,81;27,12;50,43
562;"14.08.2025";"10:30:16";935,44;1013,81;27,12;50,43
563;"14.08.2025";"10:30:17";935,44;1013,81;27,12;50,43
564;"14.08.2025";"10:30:18";935,44;1013,81;27,12;50,51
565;"14.08.2025";"10:30:19";935,44;1013,81;27,12;50,51
566;"14.08.2025";"10:30:20";935,44;1013,81;27,12;50,51
567;"14.08.2025";"10:30:21";934,15;1013,81;27,13;50,54
568;"14.08.2025";"10:30:22";934,15;1013,81;27,13;50,54
569;"14.08.2025";"10:30:23";934,23;1013,85;27,12;50,56
570;"14.08.2025";"10:30:24";934,23;1013,85;27,12;50,56
571;"14.08.2025";"10:30:25";935,75;1013,79;27,12;50,59
572;"14.08.2025";"10:30:26";935,75;1013,79;27,12;50,59
573;"14.08.2025";"10:30:27";935,75;1013,79;27,12;50,59
574;"14.08.2025";"10:30:28";936,24;1013,83;27,14;50,59
575;"14.08.2025";"10:30:29";936,24;1013,83;27,14;50,59
576;"14.08.2025";"10:30:30";937,02;1013,83;27,14;50,59
577;"14.08.2025";"10:30:31";937,02;1013,83;27,14;50,59
578;"14.08.2025";"10:30:32";937,02;1013,83;27,14;50,52
579;"14.08.2025";"10:30:33";937,02;1013,83;27,14;50,52
580;"14.08.2025";"10:30:34";937,02;1013,83;27,14;50,52
581;"14.08.2025";"10:30:35";938,30;1013,76;27,14;50,51
582;"14.08.2025";"10:30:36";938,30;1013,76;27,14;50,51
583;"14.08.2025";"10:30:37";939,78;1013,79;27,14;50,47
584;"14.08.2025";"10:30:38";939,78;1013,79;27,14;50,47
585;"14.08.2025";"10:30:39";939,78;1013,79;27,14;50,47
586;"14.08.2025";"10:30:40";941,43;1013,74;27,15;50,43
587;"14.08.2025";"10:30:41";941,43;1013,74;27,15;50,43
588;"14.08.2025";"10:30:42";943,65;1013,76;27,16;50,39
589;"14.08.2025";"10:30:43";943,65;1013,76;27,16;50,39
590;"14.08.2025";"10:30:44";943,87;1013,81;27,16;50,39
591;"14.08.2025";"10:30:45";943,87;1013,81;27,16;50,39
592;"14.08.2025";"10:30:46";943,87;1013,81;27,16;50,39
593;"14.08.2025";"10:30:47";943,87;1013,81;27,15;50,36
594;"14.08.2025";"10:30:48";943,87;1013,81;27,15;50,36
595;"14.08.2025";"10:30:49";945,15;1013,76;27,15;50,37
596;"14.08.2025";"10:30:50";945,15;1013,76;27,15;50,37
597;"14.08.2025";"10:30:51";945,15;1013,76;27,15;50,37
598;"14.08.2025";"10:30:52";947,10;1013,72;27,16;50,40
599;"14.08.2025";"10:30:53";947,10;1013,72;27,16;50,40
600;"14.08.2025";"10:30:54";947,53;1013,85;27,14;50,32
601;"14.08.2025";"10:30:55";947,53;1013,85;27,14;50,32
602;"14.08.2025";"10:30:56";947,33;1013,72;27,15;50,38
603;"14.08.2025";"10:30:57";947,33;1013,72;27,15;50,38
604;"14.08.2025";"10:30:58";947,33;1013,72;27,15;50,38
605;"14.08.2025";"10:30:59";946,19;1013,83;27,15;50,38
606;"14.08.2025";"10:31:00";946,19;1013,83;27,15;50,38
607;"14.08.2025";"10:31:01";946,19;1013,83;27,15;50,43
608;"14.08.2025";"10:31:02";946,19;1013,83;27,15;50,43
609;"14.08.2025";"10:31:03";946,19;1013,83;27,15;50,43
610;"14.08.2025";"10:31:04";944,70;1013,74;27,14;50,44
611;"14.08.2025";"10:31:05";944,70;1013,74;27,14;50,44
612;"14.08.2025";"10:31:06";944,07;1013,87;27,17;50,43
613;"14.08.2025";"10:31:07";944,07;1013,87;27,17;50,43
614;"14.08.2025";"10:31:08";943,20;1013,72;27,15;50,47
615;"14.08.2025";"10:31:09";943,20;1013,72;27,15;50,47
616;"14.08.2025";"10:31:10";943,20;1013,72;27,15;50,47
617;"14.08.2025";"10:31:11";942,32;1013,79;27,15;50,46
618;"14.08.2025";"10:31:12";942,32;1013,79;27,15;50,46
619;"14.08.2025";"10:31:13";942,36;1013,91;27,15;50,46
620;"14.08.2025";"10:31:14";942,36;1013,91;27,15;50,46
621;"14.08.2025";"10:31:15";942,36;1013,91;27,15;50,46
622;"14.08.2025";"10:31:16";942,36;1013,91;27,15;50,42
623;"14.08.2025";"10:31:17";942,36;1013,91;27,15;50,42
624;"14.08.2025";"10:31:18";942,26;1013,81;27,15;50,42
625;"14.08.2025";"10:31:19";942,26;1013,81;27,15;50,42
626;"14.08.2025";"10:31:20";942,84;1013,72;27,15;50,37
627;"14.08.2025";"10:31:21";942,84;1013,72;27,15;50,37
628;"14.08.2025";"10:31:22";942,84;1013,72;27,15;50,37
629;"14.08.2025";"10:31:23";942,81;1013,91;27,17;50,40
630;"14.08.2025";"10:31:24";942,81;1013,91;27,17;50,40
631;"14.08.2025";"10:31:25";941,17;1013,79;27,14;50,40
632;"14.08.2025";"10:31:26";941,17;1013,79;27,14;50,40
633;"14.08.2025";"10:31:27";941,17;1013,79;27,14;50,40
634;"14.08.2025";"10:31:28";940,36;1013,72;27,14;50,40
635;"14.08.2025";"10:31:29";940,36;1013,72;27,14;50,40
636;"14.08.2025";"10:31:30";940,36;1013,72;27,17;50,43
637;"14.08.2025";"10:31:31";940,36;1013,72;27,17;50,43
638;"14.08.2025";"10:31:32";940,86;1013,81;27,16;50,34
639;"14.08.2025";"10:31:33";940,86;1013,81;27,16;50,34
640;"14.08.2025";"10:31:34";940,86;1013,81;27,16;50,34
641;"14.08.2025";"10:31:35";941,53;1013,85;27,16;50,39
642;"14.08.2025";"10:31:36";941,53;1013,85;27,16;50,39
643;"14.08.2025";"10:31:37";943,40;1013,81;27,16;50,37
644;"14.08.2025";"10:31:38";943,40;1013,81;27,16;50,37
645;"14.08.2025";"10:31:39";943,40;1013,81;27,16;50,37
646;"14.08.2025";"10:31:40";944,47;1013,89;27,15;50,37
647;"14.08.2025";"10:31:41";944,47;1013,89;27,15;50,37
648;"14.08.2025";"10:31:42";944,86;1013,83;27,15;50,37
649;"14.08.2025";"10:31:43";944,86;1013,83;27,15;50,37
650;"14.08.2025";"10:31:44";944,86;1013,83;27,15;50,34
651;"14.08.2025";"10:31:45";944,86;1013,83;27,15;50,34
652;"14.08.2025";"10:31:46";944,86;1013,83;27,15;50,34
653;"14.08.2025";"10:31:47";946,85;1013,85;27,17;50,36
654;"14.08.2025";"10:31:48";946,85;1013,85;27,17;50,36
655;"14.08.2025";"10:31:49";948,02;1013,81;27,15;50,34
656;"14.08.2025";"10:31:50";948,02;1013,81;27,15;50,34
657;"14.08.2025";"10:31:51";948,02;1013,81;27,15;50,34
658;"14.08.2025";"10:31:52";947,91;1013,89;27,17;50,33
659;"14.08.2025";"10:31:53";947,91;1013,89;27,17;50,33
660;"14.08.2025";"10:31:54";946,93;1013,79;27,17;50,36
661;"14.08.2025";"10:31:55";946,93;1013,79;27,17;50,36
662;"14.08.2025";"10:31:56";945,70;1013,76;27,17;50,36
663;"14.08.2025";"10:31:57";945,70;1013,76;27,17;50,36
664;"14.08.2025";"10:31:58";945,70;1013,76;27,17;50,36
665;"14.08.2025";"10:31:59";945,70;1013,76;27,16;50,34
666;"14.08.2025";"10:32:00";945,70;1013,76;27,16;50,34
667;"14.08.2025";"10:32:01";945,72;1013,79;27,18;50,36
668;"14.08.2025";"10:32:02";945,72;1013,79;27,18;50,36
669;"14.08.2025";"10:32:03";945,72;1013,79;27,18;50,36
670;"14.08.2025";"10:32:04";947,38;1013,76;27,17;50,38
671;"14.08.2025";"10:32:05";947,38;1013,76;27,17;50,38
672;"14.08.2025";"10:32:06";948,05;1013,83;27,18;50,45
673;"14.08.2025";"10:32:07";948,05;1013,83;27,18;50,45
674;"14.08.2025";"10:32:08";946,74;1013,81;27,17;50,38
675;"14.08.2025";"10:32:09";946,74;1013,81;27,17;50,38
676;"14.08.2025";"10:32:10";946,74;1013,81;27,17;50,38
677;"14.08.2025";"10:32:11";946,05;1013,85;27,17;50,38
678;"14.08.2025";"10:32:12";946,05;1013,85;27,17;50,38
679;"14.08.2025";"10:32:13";946,05;1013,85;27,17;50,38
680;"14.08.2025";"10:32:14";946,05;1013,85;27,17;50,38
681;"14.08.2025";"10:32:15";946,05;1013,85;27,17;50,38
682;"14.08.2025";"10:32:16";946,04;1013,89;27,17;50,35
683;"14.08.2025";"10:32:17";946,04;1013,89;27,17;50,35
684;"14.08.2025";"10:32:18";945,30;1013,74;27,15;50,36
685;"14.08.2025";"10:32:19";945,30;1013,74;27,15;50,36
686;"14.08.2025";"10:32:20";944,47;1013,81;27,17;50,33
687;"14.08.2025";"10:32:21";944,47;1013,81;27,17;50,33
688;"14.08.2025";"10:32:22";944,47;1013,81;27,17;50,33
689;"14.08.2025";"10:32:23";943,03;1013,72;27,16;50,29
690;"14.08.2025";"10:32:24";943,03;1013,72;27,16;50,29
691;"14.08.2025";"10:32:25";941,82;1013,83;27,16;50,29
692;"14.08.2025";"10:32:26";941,82;1013,83;27,16;50,29
693;"14.08.2025";"10:32:27";941,82;1013,83;27,16;50,29
694;"14.08.2025";"10:32:28";941,82;1013,83;27,16;50,29
695;"14.08.2025";"10:32:29";941,82;1013,83;27,16;50,29
696;"14.08.2025";"10:32:30";944,03;1013,81;27,17;50,26
697;"14.08.2025";"10:32:31";944,03;1013,81;27,17;50,26
698;"14.08.2025";"10:32:32";944,58;1013,76;27,17;50,18
699;"14.08.2025";"10:32:33";944,58;1013,76;27,17;50,18
700;"14.08.2025";"10:32:34";944,58;1013,76;27,17;50,18
701;"14.08.2025";"10:32:35";943,24;1013,74;27,17;50,20
702;"14.08.2025";"10:32:36";943,24;1013,74;27,17;50,20
703;"14.08.2025";"10:32:37";943,89;1013,83;27,19;50,19
704;"14.08.2025";"10:32:38";943,89;1013,83;27,19;50,19
705;"14.08.2025";"10:32:39";944,57;1013,76;27,19;50,19
706;"14.08.2025";"10:32:40";944,57;1013,76;27,19;50,19
707;"14.08.2025";"10:32:41";944,57;1013,76;27,19;50,19
708;"14.08.2025";"10:32:42";944,57;1013,76;27,18;50,17
709;"14.08.2025";"10:32:43";944,57;1013,76;27,18;50,17
710;"14.08.2025";"10:32:44";945,33;1013,72;27,18;50,27
711;"14.08.2025";"10:32:45";945,33;1013,72;27,18;50,27
712;"14.08.2025";"10:32:46";945,33;1013,72;27,18;50,27
713;"14.08.2025";"10:32:47";946,09;1013,87;27,17;50,32
714;"14.08.2025";"10:32:48";946,09;1013,87;27,17;50,32
715;"14.08.2025";"10:32:49";945,05;1013,89;27,19;50,31
716;"14.08.2025";"10:32:50";945,05;1013,89;27,19;50,31
717;"14.08.2025";"10:32:51";945,05;1013,81;27,19;50,37
718;"14.08.2025";"10:32:52";945,05;1013,81;27,19;50,37
719;"14.08.2025";"10:32:53";945,05;1013,81;27,19;50,37
720;"14.08.2025";"10:32:54";946,23;1013,76;27,19;50,37
721;"14.08.2025";"10:32:55";946,23;1013,76;27,19;50,37
722;"14.08.2025";"10:32:56";946,23;1013,76;27,19;50,39
723;"14.08.2025";"10:32:57";946,23;1013,76;27,19;50,39
724;"14.08.2025";"10:32:58";946,23;1013,76;27,19;50,39
725;"14.08.2025";"10:32:59";945,67;1013,72;27,18;50,30
726;"14.08.2025";"10:33:00";945,67;1013,72;27,18;50,30
727;"14.08.2025";"10:33:01";946,39;1013,81;27,18;50,26
728;"14.08.2025";"10:33:02";946,39;1013,81;27,18;50,26
729;"14.08.2025";"10:33:03";946,36;1013,81;27,18;50,19
730;"14.08.2025";"10:33:04";946,36;1013,81;27,18;50,19
731;"14.08.2025";"10:33:05";946,36;1013,81;27,18;50,19
732;"14.08.2025";"10:33:06";945,37;1013,76;27,18;50,17
733;"14.08.2025";"10:33:07";945,37;1013,76;27,18;50,17
734;"14.08.2025";"10:33:08";945,50;1013,79;27,18;50,17
735;"14.08.2025";"10:33:09";945,50;1013,79;27,18;50,17
736;"14.08.2025";"10:33:10";945,50;1013,79;27,18;50,17
737;"14.08.2025";"10:33:11";945,50;1013,79;27,18;50,15
738;"14.08.2025";"10:33:12";945,50;1013,79;27,18;50,15
739;"14.08.2025";"10:33:13";945,03;1013,79;27,17;50,16
740;"14.08.2025";"10:33:14";945,03;1013,79;27,17;50,16
741;"14.08.2025";"10:33:15";946,02;1013,76;27,19;50,13
742;"14.08.2025";"10:33:16";946,02;1013,76;27,19;50,13
743;"14.08.2025";"10:33:17";946,02;1013,76;27,19;50,13
744;"14.08.2025";"10:33:18";947,11;1013,76;27,18;50,15
745;"14.08.2025";"10:33:19";947,11;1013,76;27,18;50,15
746;"14.08.2025";"10:33:20";945,94;1013,91;27,19;50,17
747;"14.08.2025";"10:33:21";945,94;1013,91;27,19;50,17
748;"14.08.2025";"10:33:22";945,94;1013,91;27,19;50,17
749;"14.08.2025";"10:33:23";945,46;1013,81;27,19;50,17
750;"14.08.2025";"10:33:24";945,46;1013,81;27,19;50,17
751;"14.08.2025";"10:33:25";945,46;1013,81;27,18;50,14
752;"14.08.2025";"10:33:26";945,46;1013,81;27,18;50,14
753;"14.08.2025";"10:33:27";946,09;1013,74;27,19;50,17
754;"14.08.2025";"10:33:28";946,09;1013,74;27,19;50,17
755;"14.08.2025";"10:33:29";946,09;1013,74;27,19;50,17
756;"14.08.2025";"10:33:30";947,19;1013,83;27,20;50,17
757;"14.08.2025";"10:33:31";947,19;1013,83;27,20;50,17
758;"14.08.2025";"10:33:32";948,08;1013,76;27,19;50,19
759;"14.08.2025";"10:33:33";948,08;1013,76;27,19;50,19
760;"14.08.2025";"10:33:34";948,08;1013,76;27,19;50,19
761;"14.08.2025";"10:33:35";947,39;1013,79;27,20;50,16
762;"14.08.2025";"10:33:36";947,39;1013,79;27,20;50,16
763;"14.08.2025";"10:33:37";948,02;1013,72;27,20;50,16
764;"14.08.2025";"10:33:38";948,02;1013,72;27,20;50,16
765;"14.08.2025";"10:33:39";948,02;1013,72;27,19;50,16
766;"14.08.2025";"10:33:40";948,02;1013,72;27,19;50,16
767;"14.08.2025";"10:33:41";948,02;1013,72;27,19;50,16
768;"14.08.2025";"10:33:42";949,05;1013,85;27,20;50,11
769;"14.08.2025";"10:33:43";949,05;1013,85;27,20;50,11
770;"14.08.2025";"10:33:44";949,07;1013,76;27,18;50,12
771;"14.08.2025";"10:33:45";949,07;1013,76;27,18;50,12
772;"14.08.2025";"10:33:46";949,07;1013,76;27,18;50,12
773;"14.08.2025";"10:33:47";949,67;1013,85;27,19;50,15
774;"14.08.2025";"10:33:48";949,67;1013,85;27,19;50,15
775;"14.08.2025";"10:33:49";949,73;1013,85;27,18;50,12
776;"14.08.2025";"10:33:50";949,73;1013,85;27,18;50,12
777;"14.08.2025";"10:33:51";950,16;1013,85;27,18;50,12
778;"14.08.2025";"10:33:52";950,16;1013,85;27,18;50,12
779;"14.08.2025";"10:33:53";950,16;1013,85;27,18;50,12
780;"14.08.2025";"10:33:54";950,16;1013,85;27,21;50,16
781;"14.08.2025";"10:33:55";950,16;1013,85;27,21;50,16
782;"14.08.2025";"10:33:56";950,51;1013,85;27,19;50,17
783;"14.08.2025";"10:33:57";950,51;1013,85;27,19;50,17
784;"14.08.2025";"10:33:58";950,51;1013,85;27,19;50,17
785;"14.08.2025";"10:33:59";948,55;1013,85;27,20;50,24
786;"14.08.2025";"10:34:00";948,55;1013,85;27,20;50,24
787;"14.08.2025";"10:34:01";948,11;1013,93;27,20;50,24
788;"14.08.2025";"10:34:02";948,11;1013,93;27,20;50,24
789;"14.08.2025";"10:34:03";949,96;1013,81;27,19;50,35
790;"14.08.2025";"10:34:04";949,96;1013,81;27,19;50,35
791;"14.08.2025";"10:34:05";949,96;1013,81;27,19;50,35
792;"14.08.2025";"10:34:06";950,01;1013,74;27,19;50,35
793;"14.08.2025";"10:34:07";950,01;1013,74;27,19;50,35
794;"14.08.2025";"10:34:08";950,01;1013,74;27,20;50,34
795;"14.08.2025";"10:34:09";950,01;1013,74;27,20;50,34
796;"14.08.2025";"10:34:10";950,01;1013,74;27,20;50,34
797;"14.08.2025";"10:34:11";949,24;1013,89;27,18;50,36
798;"14.08.2025";"10:34:12";949,24;1013,89;27,18;50,36
799;"14.08.2025";"10:34:13";949,88;1013,76;27,20;50,34
800;"14.08.2025";"10:34:14";949,88;1013,76;27,20;50,34
801;"14.08.2025";"10:34:15";951,84;1013,74;27,20;50,25
802;"14.08.2025";"10:34:16";951,84;1013,74;27,20;50,25
803;"14.08.2025";"10:34:17";951,84;1013,74;27,20;50,25
804;"14.08.2025";"10:34:18";954,66;1013,87;27,19;50,19
805;"14.08.2025";"10:34:19";954,66;1013,87;27,19;50,19
806;"14.08.2025";"10:34:20";955,29;1013,89;27,19;50,19
807;"14.08.2025";"10:34:21";955,29;1013,89;27,19;50,19
808;"14.08.2025";"10:34:22";955,29;1013,89;27,19;50,19
809;"14.08.2025";"10:34:23";955,29;1013,89;27,20;50,20
810;"14.08.2025";"10:34:24";955,29;1013,89;27,20;50,20
811;"14.08.2025";"10:34:25";953,62;1013,83;27,18;50,20
812;"14.08.2025";"10:34:26";953,62;1013,83;27,18;50,20
813;"14.08.2025";"10:34:27";953,43;1013,81;27,20;50,18
814;"14.08.2025";"10:34:28";953,43;1013,81;27,20;50,18
815;"14.08.2025";"10:34:29";953,43;1013,81;27,20;50,18
816;"14.08.2025";"10:34:30";954,00;1013,89;27,21;50,19
817;"14.08.2025";"10:34:31";954,00;1013,89;27,21;50,19
818;"14.08.2025";"10:34:32";954,44;1013,79;27,19;50,22
819;"14.08.2025";"10:34:33";954,44;1013,79;27,19;50,22
820;"14.08.2025";"10:34:34";954,09;1013,85;27,19;50,22
