Datensatz 1:Zeit(s),Datensatz 1:Force 1(N),Datensatz 1:Respiration Rate 1(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
138,8.2323532104492188,,4.25592041015625,
138.25,9.6427078247070312,,5.43377685546875,
138.5,10.539512634277344,,6.509429931640625,
138.75,10.529296875,,7.0357589721679688,
139,9.5762786865234375,,6.5452041625976562,
139.25,8.3447723388671875,,5.461883544921875,
139.5,7.3687591552734375,,4.705596923828125,
139.75,6.7708892822265625,,4.128173828125,
140,6.4745101928710938,15.578635215759277,3.916107177734375,17.274471282958984
140.25,6.2547760009765625,,3.9084396362304688,
140.5,6.09381103515625,,3.8854446411132812,
140.75,6.1346969604492188,,3.70404052734375,
141,6.8475418090820312,,3.7985763549804688,
141.25,8.2144622802734375,,4.6212844848632812,
141.5,9.3028945922851562,,5.6943893432617188,
141.75,10.227806091308594,,6.8134765625,
142,10.47308349609375,,7.227386474609375,
142.25,9.581390380859375,,6.5298690795898438,
142.5,8.173583984375,,5.50787353515625,
142.75,6.9599609375,,4.73370361328125,
143,6.3697509765625,,4.1409454345703125,
143.25,6.0452728271484375,,3.73980712890625,
143.5,5.9226303100585938,,3.6733779907226562,
143.75,6.1934585571289062,,3.7014846801757812,
144,7.2001266479492188,,4.0208587646484375,
144.25,8.7944488525390625,,5.055633544921875,
144.5,10.153709411621094,,6.53753662109375,
144.75,10.715812683105469,,7.797149658203125,
145,10.06939697265625,,7.5467605590820312,
145.25,8.6871414184570312,,6.1185150146484375,
145.5,7.4428558349609375,,5.0530776977539062,
145.75,6.5792617797851562,,4.4168853759765625,
146,6.1525802612304688,,3.9544296264648438,
146.25,5.8791961669921875,,3.4536514282226562,
146.5,5.884307861328125,,3.2696914672851562,
146.75,6.765777587890625,,3.8292388916015625,
147,8.3243331909179688,,5.0581893920898438,
147.25,9.8547744750976562,,6.5937423706054688,
