<Header>
User name: 
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: participat test
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
17.09.2026 11:23:10	45,4	6,4	1,6	2189,1	112,6	13,9
17.09.2026 11:23:16	123,4	1,2	0,6	1980,3	198,5	5,8
17.09.2026 11:23:22	71,5	4,7	1,1	1157,7	111,8	18,0
17.09.2026 11:23:28	116,6	4,8	1,6	3451,9	259,5	19,9
17.09.2026 11:23:34	32,2	4,2	1,3	1100,2	66,4	16,4
17.09.2026 11:23:40	102,6	5,8	1,4	2178,1	218,4	13,9
17.09.2026 11:23:46	94,7	4,3	1,3	2164,9	166,7	15,4
17.09.2026 11:23:52	37,5	3,5	1,4	2802,0	137,9	12,1
17.09.2026 11:23:58	130,4	2,8	1,1	1297,2	175,5	19,3
17.09.2026 11:24:04	95,1	2,8	1,1	1254,9	135,4	10,4
17.09.2026 11:24:10	56,5	2,5	1,2	1915,6	128,3	9,3
17.09.2026 11:24:16	53,6	6,1	1,6	1757,5	125,1	18,9
17.09.2026 11:24:22	36,1	4,2	1,5	1880,7	104,2	13,8
17.09.2026 11:24:28	26,8	3,3	1,0	30,9	29,8	12,3
17.09.2026 11:24:34	130,3	2,9	1,3	244,2	145,5	10,1
17.09.2026 11:24:40	203,8	3,4	1,4	2920,7	319,5	13,2
17.09.2026 11:24:46	122,7	5,0	1,6	3554,4	269,8	20,4
17.09.2026 11:24:52	4,3	3,4	1,1	1068,1	35,3	4,3
17.09.2026 11:24:58	41,5	3,1	1,2	1311,6	115,4	8,2
17.09.2026 11:25:04	129,9	4,6	1,3	1973,2	247,8	17,2
17.09.2026 11:25:10	88,8	3,0	1,1	1187,8	131,9	15,5
17.09.2026 11:25:16	82,8	3,8	1,3	2924,8	185,9	12,8
17.09.2026 11:25:22	65,6	3,4	1,2	1209,9	101,4	9,3
17.09.2026 11:25:28	74,5	3,8	1,3	3198,2	216,8	12,7
17.09.2026 11:25:34	69,0	3,7	1,1	1020,4	110,8	8,5
17.09.2026 11:25:40	75,4	3,0	1,3	158,8	82,0	9,1
17.09.2026 11:25:46	96,9	2,6	1,2	816,3	141,0	11,0
17.09.2026 11:25:52	16,4	1,7	0,9	937,8	50,0	7,1
17.09.2026 11:25:58	134,8	3,1	1,2	4115,3	315,5	11,7
17.09.2026 11:26:04	72,3	4,2	1,5	2556,0	179,9	18,2
17.09.2026 11:26:10	74,9	4,7	1,2	97,8	84,6	20,5
17.09.2026 11:26:16	56,6	4,5	1,4	2968,5	158,2	19,2
17.09.2026 11:26:22	27,8	3,8	1,2	2646,0	128,0	9,7
17.09.2026 11:26:28	64,0	3,3	1,1	84,3	72,2	17,7
17.09.2026 11:26:34	15,5	4,9	1,4	936,6	48,9	9,0
17.09.2026 11:26:40	263,7	4,1	1,3	2520,1	395,8	19,7
17.09.2026 11:26:46	184,8	2,5	1,2	1381,9	238,3	19,7
17.09.2026 11:26:52	91,5	3,1	1,0	2646,7	198,0	13,5
17.09.2026 11:26:58	114,1	5,5	1,6	2524,6	267,3	20,5
17.09.2026 11:27:04	145,6	3,0	1,0	312,1	158,5	15,1
17.09.2026 11:27:10	201,5	4,1	1,0	1565,5	288,1	13,7
17.09.2026 11:27:16	87,4	2,9	1,4	1091,9	127,3	13,9
17.09.2026 11:27:22	114,1	3,1	1,3	3794,0	294,4	7,1
17.09.2026 11:27:28	22,9	2,7	1,1	944,8	57,0	12,1
17.09.2026 11:27:34	52,9	1,9	1,0	1910,2	123,8	10,9
17.09.2026 11:27:40	19,8	3,7	1,1	797,5	54,9	10,4
17.09.2026 11:27:46	79,3	5,6	1,6	162,8	86,0	14,3
17.09.2026 11:27:52	117,1	4,2	1,5	2390,6	229,9	14,5
17.09.2026 11:27:58	86,9	2,5	1,0	1091,4	126,8	13,4
17.09.2026 11:28:04	82,8	3,8	1,3	2493,3	189,7	7,5
17.09.2026 11:28:10	122,3	2,9	1,2	1297,4	166,9	10,0
17.09.2026 11:28:16	87,6	7,1	3,1	2294,2	199,4	20,1
17.09.2026 11:28:22	95,6	4,2	2,2	1246,1	135,4	17,1
17.09.2026 11:28:28	95,9	7,5	3,4	4288,3	272,2	16,7
17.09.2026 11:28:34	147,3	7,8	3,3	2245,7	226,6	21,2
17.09.2026 11:28:40	15,0	6,1	3,1	16,0	16,0	11,4
17.09.2026 11:28:46	152,9	8,9	3,7	661,2	202,1	21,6
17.09.2026 11:28:52	68,9	7,1	3,0	1641,4	144,2	14,4
17.09.2026 11:28:58	159,9	7,4	3,1	1340,0	208,3	29,0
17.09.2026 11:29:04	108,8	6,6	3,3	2473,9	223,1	16,5
17.09.2026 11:29:10	121,3	8,9	3,5	1285,0	164,4	23,0
17.09.2026 11:29:16	275,7	7,6	3,2	3730,9	437,7	36,5
17.09.2026 11:29:22	202,8	8,8	3,5	4341,3	391,3	32,8
17.09.2026 11:29:28	233,2	9,5	4,4	2988,2	358,3	39,3
17.09.2026 11:29:34	269,7	9,4	3,9	5379,6	532,3	23,1
17.09.2026 11:29:40	42,0	10,0	4,4	47,2	46,0	24,0
17.09.2026 11:29:46	195,1	10,5	4,0	2994,0	311,5	24,3
17.09.2026 11:29:52	87,3	8,6	4,0	2298,5	156,2	19,5
17.09.2026 11:29:58	300,1	9,7	4,3	3740,7	502,8	20,0
17.09.2026 11:30:04	154,4	9,1	4,0	1893,4	238,8	44,6
17.09.2026 11:30:10	316,8	10,7	4,2	5493,3	550,1	36,2
17.09.2026 11:30:16	224,1	11,7	4,4	3369,2	380,1	34,1
17.09.2026 11:30:22	192,6	8,4	4,1	1439,5	242,1	28,0
17.09.2026 11:30:28	191,6	11,8	4,7	2258,8	312,5	27,6
17.09.2026 11:30:34	36,2	10,0	4,1	40,8	39,7	19,7
17.09.2026 11:30:40	172,0	8,9	3,7	2317,8	292,1	34,7
17.09.2026 11:30:46	74,5	8,7	3,8	1979,6	185,8	24,6
17.09.2026 11:30:52	120,8	7,8	3,9	2776,1	234,1	23,7
17.09.2026 11:30:58	119,9	8,7	4,2	1472,0	199,9	24,7
17.09.2026 11:31:04	131,4	10,7	4,4	1829,0	249,7	23,5
17.09.2026 11:31:10	73,5	10,8	4,4	84,8	81,6	34,0
17.09.2026 11:31:16	50,9	11,3	4,7	975,1	87,2	31,4
17.09.2026 11:31:22	139,6	10,6	4,7	2122,5	299,5	27,1
17.09.2026 11:31:28	110,7	12,1	5,0	1605,2	188,2	24,2
17.09.2026 11:31:34	141,1	11,6	4,8	2271,2	256,4	33,5
17.09.2026 11:31:40	103,5	10,3	4,3	141,2	117,2	24,2
