Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Atmungsrate(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
8.0999999999999996,12.620986938476562,,18.817714691162109,
8.1999999999999993,12.209632873535156,,16.980670928955078,
8.3000000000000007,12.86627197265625,,15.266265869140625,
8.4000000000000004,12.362937927246094,,14.0245361328125,
8.5,11.282173156738281,,13.263145446777344,
8.5999999999999996,10.983238220214844,,12.389335632324219,
8.6999999999999993,10.111984252929688,,11.627944946289062,
8.8000000000000007,9.81304931640625,,11.280464172363281,
8.9000000000000004,10.004669189453125,,11.224250793457031,
9,10.122200012207031,,11.058181762695312,
9.0999999999999996,10.357261657714844,,11.206367492675781,
9.1999999999999993,11.090545654296875,,12.215591430664062,
9.3000000000000007,11.698638916015625,,14.001541137695312,
9.4000000000000004,12.0384521484375,,16.053203582763672,
9.5,12.449806213378906,,17.348590850830078,
9.5999999999999996,12.79217529296875,,17.420127868652344,
9.6999999999999993,13.300621032714844,,16.939788818359375,
9.8000000000000007,14.317512512207031,,16.35980224609375,
9.9000000000000004,14.125885009765625,,15.925453186035156,
10,12.825393676757812,19.000703811645508,15.465553283691406,19.135364532470703
10.1,11.568328857421875,,14.699050903320312,
10.199999999999999,10.863151550292969,,14.050086975097656,
10.300000000000001,11.28472900390625,,13.838020324707031,
10.4,12.171310424804688,,15.654624938964844,
10.5,12.965911865234375,,18.230064392089844,
10.6,13.08599853515625,,19.272502899169922,
10.699999999999999,12.692527770996094,,19.369594573974609,
10.800000000000001,12.431922912597656,,18.288829803466797,
10.9,12.235183715820312,,16.464557647705078,
11,11.657752990722656,,14.688835144042969,
11.1,11.103317260742188,,13.304023742675781,
11.199999999999999,10.426246643066406,,12.141502380371094,
11.300000000000001,9.710845947265625,,10.904876708984375,
11.4,9.1717376708984375,,10.0872802734375,
11.5,8.8625869750976562,,9.7040328979492188,
11.6,8.8804702758789062,,9.6478195190429688,
11.699999999999999,8.9545669555664062,,9.783233642578125,
11.800000000000001,9.233062744140625,,10.409210205078125,
11.9,9.8641433715820312,,12.161941528320312,
12,11.200408935546875,,15.575416564941406,
12.1,12.659317016601562,,19.786060333251953,
12.199999999999999,13.597000122070312,,22.938930511474609,
12.300000000000001,14.519355773925781,,24.515365600585938,
12.4,15.359947204589844,,24.727428436279297,
12.5,15.25775146484375,,22.941482543945312,
12.6,14.105445861816406,,19.37725830078125,
12.699999999999999,12.86627197265625,,16.832477569580078,
12.800000000000001,12.255622863769531,,15.777263641357422,
12.9,11.757400512695312,,14.259597778320312,
13,10.520782470703125,,12.580955505371094,
13.1,9.5882034301757812,,11.68670654296875,
13.199999999999999,9.5371017456054688,,11.520637512207031,
13.300000000000001,10.150306701660156,,12.021415710449219,
13.4,11.310272216796875,,13.677055358886719,
13.5,12.86627197265625,,16.354694366455078,
13.6,14.920494079589844,,19.826938629150391,
13.699999999999999,16.611900329589844,,23.015579223632812,
13.800000000000001,17.179107666015625,,23.845954895019531,
13.9,16.450935363769531,,22.560787200927734,
14,14.979255676269531,,20.404369354248047,
14.1,13.594444274902344,,17.8876953125,
14.199999999999999,12.529006958007812,,15.406791687011719,
14.300000000000001,11.892814636230469,,13.396003723144531,
14.4,11.274505615234375,,11.942207336425781,
