Date/Time	Exhale Airflow [ml/s]	DeltaTime OPC [s]	Particle 1 [counts/l]	Particle 2 [counts/l]	Particle 3 [counts/l]	Particle 4 [counts/l]	Particle 5 [counts/l]	Particle 6 [counts/l]	Particle 7 [counts/l]	Particle 8 [counts/l]	Particle 9 [counts/l]	Particle 10 [counts/l]	Particle 11 [counts/l]	Particle 12 [counts/l]	Particle 13 [counts/l]	Particle 14 [counts/l]	Particle 15 [counts/l]	Particle 16 [counts/l]	Particle Sum [counts/l]	Accumulated mass [ng]	Accumulated volume [l]	Exhale Counter [n]	Event Counter [n]	Internal Temperature [°C]	Internal Humidity [%]	Temperature too low [n]	Temperature too high [n]	Circuit Flow [ml/s]	Temperature Impactor [°C]	Temperature Reservoir [°C]	Inhale Airflow [ml/s]	Inhale Exhale Airflow [ml/s]	Volume ml]
2026-08-27 14:37:12.49	0.406649																						0					251.207291			-10.816684	-10.816684	5880.397792
2026-08-27 14:37:12.50	0.406649																						0					250.896881			-10.816684	-10.816684	5880.487253
2026-08-27 14:37:12.51	-1.386286																						0					250.664200			-10.816684	-10.816684	5880.595420
2026-08-27 14:37:12.52	0.526760																						0					250.836395			-23.110320	-23.110320	5880.724076
2026-08-27 14:37:12.53	0.526760																						0					250.465134			-23.110320	-23.110320	5880.934690
2026-08-27 14:37:12.54	-0.000441																						0					250.237473			-23.110320	-23.110320	5881.165793
2026-08-27 14:37:12.55	-0.000441																						0					250.009796			-23.110320	-23.110320	5881.396897
2026-08-27 14:37:12.56	-0.000441																						0					249.967270			-34.938366	-34.938366	5881.647713
2026-08-27 14:37:12.57	-0.000441																						0					249.924728			-34.938366	-34.938366	5881.977384
2026-08-27 14:37:12.58	0.014686																						0					249.500046			-34.938366	-34.938366	5882.326767
2026-08-27 14:37:12.59	0.014686																						0					249.075348			-34.938366	-34.938366	5882.676151
2026-08-27 14:37:12.60	0.014686																						0					248.650665			-51.165458	-51.165458	5883.052580
2026-08-27 14:37:12.61	0.014686																						0					248.559158			-51.165458	-51.165458	5883.537189
2026-08-27 14:37:12.62	0.014686																						0					249.077484			-51.165458	-51.165458	5884.048844
2026-08-27 14:37:12.63	0.854828																						0					249.595810			-51.165458	-51.165458	5884.560498
2026-08-27 14:37:12.64	0.854828																						0					250.114136			-71.057648	-71.057648	5885.105306
2026-08-27 14:37:12.65	0.854828																						0					250.508438			-71.057648	-71.057648	5885.782729
2026-08-27 14:37:12.66	0.854828																						0					250.717606			-71.057648	-71.057648	5886.493306
2026-08-27 14:37:12.67	1.576797																						0					250.926773			-71.057648	-71.057648	5887.203882
2026-08-27 14:37:12.68	1.576797																						0					251.135941			-100.233472	-100.233472	5887.963085
2026-08-27 14:37:12.69	1.576797																						0					251.141632			-100.233472	-100.233472	5888.916793
2026-08-27 14:37:12.70	1.576797																						0					251.147324			-100.233472	-100.233472	5889.919128
2026-08-27 14:37:12.71	2.263967																						0					250.819824			-100.233472	-100.233472	5890.921463
2026-08-27 14:37:12.72	2.263967	1.022417	400	50	200	0	0	0	0	0	0	0	0	0	0	0	0	0	650.000000	0.835239	0.029981	0	0	26.500000	63.400000	1.000000	0.000000	249.745407	34.259998	36.189999	-127.512423	-127.512423	5891.969263
2026-08-27 14:37:12.73	2.263967																						0					248.998474			-127.512423	-127.512423	5893.198922
2026-08-27 14:37:12.74	3.686453																						0					248.375565			-127.512423	-127.512423	5894.474046
2026-08-27 14:37:12.75	3.686453																						0					247.752670			-153.142289	-153.142289	5895.791887
2026-08-27 14:37:12.76	3.686453																						0					247.351913			-153.142289	-153.142289	5897.280593
2026-08-27 14:37:12.77	3.686453																						0					246.951157			-153.142289	-153.142289	5898.812016
2026-08-27 14:37:12.78	2.300001																						0					246.753891			-153.142289	-153.142289	5900.343439
2026-08-27 14:37:12.79	2.300001																						0					246.556610			-175.505788	-175.505788	5901.912134
2026-08-27 14:37:12.80	2.300001																						0					246.296738			-175.505788	-175.505788	5903.629920
2026-08-27 14:37:12.81	2.300001																						0					246.036865			-175.505788	-175.505788	5905.384978
2026-08-27 14:37:12.82	2.300001																						0					246.036865			-175.505788	-175.505788	5907.140035
2026-08-27 14:37:12.83	1.248760																						0					246.196411			-175.505788	-175.505788	5908.895093
2026-08-27 14:37:12.84	1.248760																						0					246.355957			-183.038593	-183.038593	5910.662706
2026-08-27 14:37:12.85	1.248760																						0					246.507721			-183.038593	-183.038593	5912.480537
2026-08-27 14:37:12.86	1.248760																						0					246.659485			-183.038593	-183.038593	5914.310923
2026-08-27 14:37:12.87	2.842895																						0					246.589096			-183.038593	-183.038593	5916.141309
2026-08-27 14:37:12.88	2.842895																						0					246.518707			-184.694570	-184.694570	5917.974455
2026-08-27 14:37:12.89	2.842895																						0					246.182266			-184.694570	-184.694570	5919.818641
2026-08-27 14:37:12.90	2.842895																						0					245.845825			-184.694570	-184.694570	5921.665586
2026-08-27 14:37:12.91	-0.206538																						0					245.571991			-184.694570	-184.694570	5923.512532
2026-08-27 14:37:12.92	1.023478																						0					244.865189			-200.212034	-200.212034	5925.385340
2026-08-27 14:37:12.93	1.023478																						0					245.221909			-200.212034	-200.212034	5927.361598
2026-08-27 14:37:12.94	0.055863																						0					245.844681			-200.212034	-200.212034	5929.363718
2026-08-27 14:37:12.95	0.055863																						0					246.467453			-200.212034	-200.212034	5931.365839
2026-08-27 14:37:12.96	0.055863																						0					246.471603			-207.411302	-207.411302	5933.379958
2026-08-27 14:37:12.97	0.055863																						0					246.475754			-207.411302	-207.411302	5935.442072
2026-08-27 14:37:12.98	2.309220																						0					246.407379			-207.411302	-207.411302	5937.516185
2026-08-27 14:37:12.99	2.309220																						0					246.338989			-207.411302	-207.411302	5939.590298
2026-08-27 14:37:13.00	2.309220																						0					246.910263			-207.791123	-207.791123	5941.665044
