Datensatz 1:Zeit(s),Datensatz 1:Force 1(N),Datensatz 1:Respiration Rate 1(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
19.800000000000001,7.0391616821289062,,13.441146850585938,
19.899999999999999,6.178131103515625,,13.451362609863281,
20,5.32220458984375,22.711631774902344,13.211196899414062,23.288637161254883
20.100000000000001,4.5889205932617188,,12.452362060546875,
20.199999999999999,4.2874298095703125,,11.499343872070312,
20.300000000000001,4.6706771850585938,,10.255058288574219,
20.399999999999999,5.10247802734375,,9.2458343505859375,
20.5,5.2711029052734375,,8.5227737426757812,
20.600000000000001,5.7591094970703125,,7.8099288940429688,
20.699999999999999,6.9369659423828125,,7.503326416015625,
20.800000000000001,8.33966064453125,,7.7358322143554688,
20.899999999999999,9.783233642578125,,8.7118377685546875,
21,11.469535827636719,,9.710845947265625,
21.100000000000001,13.725601196289062,,10.29083251953125,
21.199999999999999,15.664844512939453,,11.144203186035156,
21.300000000000001,15.792594909667969,,11.818717956542969,
21.399999999999999,15.327583312988281,,12.260734558105469,
21.5,14.637733459472656,,12.429367065429688,
21.600000000000001,12.716377258300781,,12.329719543457031,
21.699999999999999,10.478195190429688,,12.352714538574219,
21.800000000000001,8.7561264038085938,,11.76251220703125,
21.899999999999999,7.5322799682617188,,10.832489013671875,
22,6.6226959228515625,,10.137527465820312,
22.100000000000001,5.8766403198242188,,9.654632568359375,
22.199999999999999,5.3349761962890625,,9.3046035766601562,
22.300000000000001,5.2608871459960938,,9.0542068481445312,
22.399999999999999,6.012054443359375,,8.9392318725585938,
22.5,7.0723800659179688,,9.0823135375976562,
22.600000000000001,8.0586090087890625,,9.4860076904296875,
22.699999999999999,9.3923187255859375,,10.226959228515625,
22.800000000000001,10.991752624511719,,11.32049560546875,
22.899999999999999,12.557960510253906,,12.580108642578125,
23,13.028083801269531,,13.645545959472656,
23.100000000000001,11.712257385253906,,14.378829956054688,
23.199999999999999,10.189476013183594,,15.017578125,
23.300000000000001,9.2109146118164062,,16.21331787109375,
23.399999999999999,8.1786956787109375,,18.257320404052734,
23.5,7.3534317016601562,,20.480171203613281,
23.600000000000001,6.8552017211914062,,22.521614074707031,
23.699999999999999,6.46173095703125,,24.236019134521484,
23.800000000000001,6.1346969604492188,,25.546733856201172,
23.899999999999999,6.0657119750976562,,26.517635345458984,
24,6.454071044921875,,27.102729797363281,
24.100000000000001,7.2129058837890625,,27.079734802246094,
24.199999999999999,8.4239730834960938,,25.712810516357422,
24.300000000000001,10.736251831054688,,21.867534637451172,
24.399999999999999,14.555976867675781,,17.447383880615234,
24.5,19.091098785400391,,15.214317321777344,
24.600000000000001,23.444820404052734,,14.386497497558594,
24.699999999999999,27.466388702392578,,13.796287536621094,
24.800000000000001,31.641258239746094,,13.05023193359375,
24.899999999999999,37.131954193115234,,12.081886291503906,
25,43.636981964111328,,11.052223205566406,
25.100000000000001,49.855850219726562,,10.114532470703125,
25.199999999999999,55.819221496582031,,9.5141067504882812,
25.300000000000001,60.857681274414062,,9.0082168579101562,
25.399999999999999,64.738723754882812,,8.3337020874023438,
25.5,67.883934020996094,,7.6106338500976562,
25.600000000000001,69.138435363769531,,7.0945281982421875,
25.699999999999999,67.31927490234375,,6.8262481689453125,
25.800000000000001,60.556190490722656,,6.619293212890625,
25.899999999999999,50.379627227783203,,6.4506683349609375,
26,40.982337951660156,,6.3407974243164062,
26.100000000000001,33.238132476806641,,6.2590408325195312,
26.199999999999999,27.090805053710938,,6.197723388671875,
26.300000000000001,22.200534820556641,,6.141510009765625,
